	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37
PFF_Colon_11	0.0	0.5352063476221368	0.3943035216754037	0.30953830305300617	0.6070545975071234	0.3527618868986214	0.5911863417481396	0.47935948674800166	0.336732921412442	0.29589637833955096	0.4204642022519652	0.4291089870358163	0.4469841450570721	0.40699173428376434	0.40240410427727735	0.3675519166562764	0.43393542088011716	0.5813741758322443	0.5765916844966171	0.5730652326397008	0.44372912401680853	0.4032913345332991	0.2647666688606595	0.27484820607175714	0.4185576504899077	0.34799767846778873	0.4266285091305533	0.387624378960623	0.2603434312609303	0.4229662568663353	0.42656508283722144	0.4927006128276703	0.4457759392724636	0.4837897704389851	0.6567286191724171	0.2609466746554823
PFF_Colon_12	0.5352063476221368	0.0	0.5221500901244157	0.5194785197351537	0.4026953529950871	0.5640518172004318	0.6136505127953078	0.6031908067432772	0.5018192761196072	0.534723808073888	0.5439988204069596	0.4928357112240524	0.4327863629122192	0.48186514030434174	0.5586971121558093	0.4606977786709125	0.5525442736320733	0.588166383421057	0.5048313878080415	0.5980092829536029	0.6133081670561448	0.5619735943546551	0.49136155857053143	0.5130009590317831	0.4768412415471239	0.45822751839551995	0.5186680427391938	0.49514266977779814	0.5471450448479545	0.5040870437279334	0.6314772431373087	0.5249990882899968	0.5358841778697001	0.6514090378522595	0.7273087594133968	0.44635193133047213
PFF_Colon_13	0.3943035216754037	0.5221500901244157	0.0	0.4043832560164338	0.5016255190394953	0.47696458500824396	0.5283768745694452	0.6108937284674264	0.4303227966977767	0.3988198448862185	0.29265714961747774	0.28816565132432387	0.36015082697746165	0.45691540807975595	0.5258547202321574	0.34453920950452993	0.41493526046371576	0.5303477982271902	0.4790673303641603	0.5665224549178759	0.3790890568096132	0.5229187859648058	0.4127529352985261	0.4411274566141823	0.38352877258115636	0.35143764363279123	0.32004620666091793	0.4791155594805874	0.40097158920335146	0.4885176842290027	0.5399317206967991	0.517464347343158	0.3793599178504193	0.4161891647788685	0.6013751490914193	0.3963065997511638
PFF_Colon_14	0.30953830305300617	0.5194785197351537	0.4043832560164338	0.0	0.5659014019797569	0.19340394800192587	0.6025095768105451	0.31327193932827735	0.24829662898410187	0.3250089190153407	0.4669439579684764	0.4291421124206709	0.413680590258385	0.4262009415069313	0.36502745727154934	0.34693177432496175	0.494551683436254	0.5889184060721062	0.5902491485929378	0.5621578853885776	0.5153559924469622	0.3835565673143099	0.23893085257861976	0.3241194940795198	0.39947863180346	0.3264063811922754	0.41494743942886053	0.382035319527379	0.1696053028020488	0.4142123265734893	0.24422573017191793	0.4762601896523041	0.46805043817800157	0.5737777087217734	0.666098470812026	0.2791224484770886
PFF_Colon_15	0.6070545975071234	0.4026953529950871	0.5016255190394953	0.5659014019797569	0.0	0.6048363479158241	0.6509930278703148	0.7113035682840539	0.5582752496231399	0.6010286452961481	0.4855707688568419	0.504989952549013	0.5345980764140121	0.5723159099580313	0.67980544383126	0.4735602362339125	0.522909566594375	0.7025063300429342	0.4694736842105263	0.5980062502472407	0.5448714777992119	0.6567003723727467	0.5159697280656748	0.5230538216935579	0.3840293584800483	0.5624604594833975	0.4209056086178345	0.6306124508122288	0.6039775425267451	0.5654560177548511	0.7105680356555293	0.6620637298151302	0.6280176211453744	0.572085819705735	0.6466479844794136	0.47335118033584817
PFF_Colon_16	0.3527618868986214	0.5640518172004318	0.47696458500824396	0.19340394800192587	0.6048363479158241	0.0	0.5645302631976551	0.30322843190450355	0.2886497814808189	0.38268429200905085	0.5206117750246684	0.4806447950959246	0.45719838628934895	0.45802182916981427	0.3623663225567163	0.4339552399089334	0.5753197502559444	0.5839708006995665	0.5667085652720416	0.5260066978369546	0.6095627503337784	0.3750994220266186	0.30093315765882017	0.3701519303873404	0.46559590684917057	0.378394616678683	0.5325750323779492	0.39433532713980685	0.2582946110675276	0.4373035322495798	0.18381872879728606	0.48901483580596766	0.4680234695528138	0.5839039319431476	0.6927187708750835	0.41067245333267577
PFF_Colon_17	0.5911863417481396	0.6136505127953078	0.5283768745694452	0.6025095768105451	0.6509930278703148	0.5645302631976551	0.0	0.5738418852948407	0.5301236174365648	0.5801238168938627	0.5687084030323523	0.48106074714142055	0.46801188800250276	0.5328644757016199	0.4751950598739934	0.48018467916705926	0.4903094509005839	0.3371307241583471	0.422983178167579	0.388724826253969	0.6800653001995284	0.37806416419487915	0.504670431157317	0.4542599387889179	0.4689806975956654	0.5153608288823742	0.5908370498691534	0.5796830104736306	0.6051209878785128	0.4930107087386577	0.5862473712525065	0.44446501295816365	0.4042046497101251	0.5647187510358315	0.5993693806193806	0.6185413169184854
PFF_Colon_18	0.47935948674800166	0.6031908067432772	0.6108937284674264	0.31327193932827735	0.7113035682840539	0.30322843190450355	0.5738418852948407	0.0	0.36644738748659694	0.4489495517195236	0.623054230479538	0.5643127776326105	0.489382732881148	0.487251621309485	0.38793538616860174	0.5706859849172429	0.6499143251651112	0.557250287534283	0.6089115788011391	0.5287515930836393	0.7223286097280736	0.3541603722279292	0.39081406004877217	0.44804906993036986	0.585277952968736	0.46351332496162967	0.6444430060198071	0.3823907350477399	0.33184812877810227	0.4840972939926345	0.26661343012704175	0.5048275862068966	0.5144563756105032	0.6422972654408298	0.6899354730579067	0.43514318314641137
PFF_Colon_19	0.336732921412442	0.5018192761196072	0.4303227966977767	0.24829662898410187	0.5582752496231399	0.2886497814808189	0.5301236174365648	0.36644738748659694	0.0	0.29567016552280984	0.5015967888429873	0.40355198734908615	0.36303233563247483	0.37035187035187034	0.29789007033098897	0.3662505949365145	0.5019877794106272	0.5380759717603892	0.5284762242039857	0.5098502758077226	0.5701955415339742	0.31372826240633395	0.2712762098236959	0.32492782813024507	0.4088685187268024	0.31411023112978825	0.43018242122719735	0.334040264796328	0.24613238813036636	0.364876490106919	0.3332970071789563	0.4676940887055929	0.39908684455819393	0.547357953760738	0.6366311143802869	0.31863874345549736
PFF_Colon_1904	0.29589637833955096	0.534723808073888	0.3988198448862185	0.3250089190153407	0.6010286452961481	0.38268429200905085	0.5801238168938627	0.4489495517195236	0.29567016552280984	0.0	0.42966827975884725	0.37763353011947065	0.36113045496750235	0.3706484290636088	0.3329072704586262	0.39897528546627337	0.4666647716774918	0.5708230360218678	0.544444116866653	0.5938300886646185	0.5096414954604054	0.3443214818303116	0.2839168710053463	0.342095746405457	0.4470095257925147	0.3318734649187702	0.47625128390195154	0.32986658115964257	0.2808680617659333	0.4127854691003053	0.42930805687203794	0.4961967213114754	0.41361772419689047	0.5439184864698804	0.5927084351480794	0.32875444493156025
PFF_Colon_1906	0.4204642022519652	0.5439988204069596	0.29265714961747774	0.4669439579684764	0.4855707688568419	0.5206117750246684	0.5687084030323523	0.623054230479538	0.5015967888429873	0.42966827975884725	0.0	0.3500661375661376	0.40237544453267965	0.49983529482226813	0.5806711016887199	0.31625645395759183	0.3732037264778719	0.5827699370550365	0.4669575621085228	0.6018834790327872	0.3994056079596847	0.5793961249312389	0.402819469109997	0.42724999638670885	0.38768567175966706	0.4116711437862293	0.3798571522180722	0.4834916923279596	0.46683501914551967	0.5277790042238804	0.6022488733614197	0.5729429177167087	0.48354622399200153	0.4502979737783075	0.6259492420178979	0.4392384059397587
PFF_Colon_1907	0.4291089870358163	0.4928357112240524	0.28816565132432387	0.4291421124206709	0.504989952549013	0.4806447950959246	0.48106074714142055	0.5643127776326105	0.40355198734908615	0.37763353011947065	0.3500661375661376	0.0	0.26285405015334656	0.38435215430082437	0.4505170432784374	0.27533957559589195	0.41054815961169827	0.4589520716391011	0.48645564961354437	0.5395251708128054	0.3923185673892554	0.4954247950689458	0.36450035169221207	0.4209587213050845	0.36280112398572917	0.33127495932554357	0.35297533647605384	0.45104841064038054	0.39380675600778775	0.45443155948725	0.5670074816767489	0.488358384910109	0.3447176438800324	0.44243624659569203	0.5816239941477689	0.40053630242793437
PFF_Colon_1908	0.4469841450570721	0.4327863629122192	0.36015082697746165	0.413680590258385	0.5345980764140121	0.45719838628934895	0.46801188800250276	0.489382732881148	0.36303233563247483	0.36113045496750235	0.40237544453267965	0.26285405015334656	0.0	0.34365686147466634	0.4046228808440382	0.3268974578900305	0.3932497376125504	0.41245834401435527	0.4425134206156104	0.4799546708289679	0.48700362280609194	0.4230883862635361	0.3568343604363338	0.4093453281154992	0.40419792077904987	0.2920790157953972	0.436368182305247	0.34996497656123715	0.4195508235883975	0.3892236513665199	0.5238216035387567	0.39565720388003917	0.3392874001623836	0.5256323505719349	0.6114657425983342	0.40342697989828047
PFF_Colon_1910	0.40699173428376434	0.48186514030434174	0.45691540807975595	0.4262009415069313	0.5723159099580313	0.45802182916981427	0.5328644757016199	0.487251621309485	0.37035187035187034	0.3706484290636088	0.49983529482226813	0.38435215430082437	0.34365686147466634	0.0	0.40857054984109625	0.4242267150509763	0.4267124697240735	0.38156547429204507	0.45358308874451736	0.5589710402847435	0.5529655214387876	0.41793975799231814	0.38884028529485903	0.40974533897724624	0.4833170619651984	0.3345034274927973	0.4730008943164647	0.38100624447991077	0.3894591316369517	0.41915074487506443	0.5107669637023341	0.4798914659530181	0.4402872810210123	0.5550542788664881	0.6655593656236605	0.35449255245315253
PFF_Colon_1913	0.40240410427727735	0.5586971121558093	0.5258547202321574	0.36502745727154934	0.67980544383126	0.3623663225567163	0.4751950598739934	0.38793538616860174	0.29789007033098897	0.3329072704586262	0.5806711016887199	0.4505170432784374	0.4046228808440382	0.40857054984109625	0.0	0.4087270048655669	0.5573690287481164	0.49346357072184915	0.5634057971014492	0.4356619757111045	0.6468724371878029	0.31536793508673755	0.2749733605447091	0.3480608577196409	0.5100899586676392	0.29616753580001653	0.5651712640193998	0.28915318200011436	0.37795458415243877	0.4062023556218272	0.372868048711224	0.36638075614547894	0.3820023718116219	0.6168195718654435	0.6976640143163008	0.3999109046361409
PFF_Colon_1914	0.3675519166562764	0.4606977786709125	0.34453920950452993	0.34693177432496175	0.4735602362339125	0.4339552399089334	0.48018467916705926	0.5706859849172429	0.3662505949365145	0.39897528546627337	0.31625645395759183	0.27533957559589195	0.3268974578900305	0.4242267150509763	0.4087270048655669	0.0	0.3142450649119687	0.48037390280047115	0.4839034017912004	0.4826863832409119	0.44456730687443646	0.502784241354409	0.28403305785123967	0.33732970027247955	0.2706775309744391	0.307604527172388	0.3063973063973064	0.4692524045973819	0.38090458026213897	0.43910642105587955	0.5174631504446564	0.41931767266210074	0.3615028606829197	0.4890531480989514	0.641685248903525	0.35068029712436566
PFF_Colon_1917	0.43393542088011716	0.5525442736320733	0.41493526046371576	0.494551683436254	0.522909566594375	0.5753197502559444	0.4903094509005839	0.6499143251651112	0.5019877794106272	0.4666647716774918	0.3732037264778719	0.41054815961169827	0.3932497376125504	0.4267124697240735	0.5573690287481164	0.3142450649119687	0.0	0.495915314693361	0.35090851011856666	0.6316750342309447	0.4342911055836693	0.49374868584922443	0.4107178564287143	0.39855426096504604	0.39660907995178785	0.4353465365227406	0.42897939993382905	0.5492558220977062	0.4572971723998498	0.5418311829628478	0.6581713328992652	0.583406998555443	0.5092105746957385	0.5352030612726958	0.6450043879873268	0.4634724506274353
PFF_Colon_1920	0.5813741758322443	0.588166383421057	0.5303477982271902	0.5889184060721062	0.7025063300429342	0.5839708006995665	0.3371307241583471	0.557250287534283	0.5380759717603892	0.5708230360218678	0.5827699370550365	0.4589520716391011	0.41245834401435527	0.38156547429204507	0.49346357072184915	0.48037390280047115	0.495915314693361	0.0	0.489027265582492	0.4545576828229386	0.6632113932613027	0.4022084456732668	0.5387833238797505	0.5382083387117594	0.5504954885807365	0.4897409410382613	0.5851461054039494	0.5372052173263071	0.5727341964965728	0.5458227681364639	0.5962239369561648	0.4588757742199369	0.39568486948305054	0.6026507753684878	0.6856033818930429	0.5840753665826826
PFF_Colon_1921	0.5765916844966171	0.5048313878080415	0.4790673303641603	0.5902491485929378	0.4694736842105263	0.5667085652720416	0.422983178167579	0.6089115788011391	0.5284762242039857	0.544444116866653	0.4669575621085228	0.48645564961354437	0.4425134206156104	0.45358308874451736	0.5634057971014492	0.4839034017912004	0.35090851011856666	0.489027265582492	0.0	0.5753847501039865	0.5473355805780679	0.4667813300957777	0.5242220250830594	0.4994052245079224	0.47311647850993266	0.5276742526365871	0.5101631939385108	0.5271768003370766	0.6073617792964945	0.4922581584610157	0.6472903860736008	0.5653244561995531	0.5371209346262844	0.5247294194817973	0.6005316353970266	0.540800935758919
PFF_Colon_1937	0.5730652326397008	0.5980092829536029	0.5665224549178759	0.5621578853885776	0.5980062502472407	0.5260066978369546	0.388724826253969	0.5287515930836393	0.5098502758077226	0.5938300886646185	0.6018834790327872	0.5395251708128054	0.4799546708289679	0.5589710402847435	0.4356619757111045	0.4826863832409119	0.6316750342309447	0.4545576828229386	0.5753847501039865	0.0	0.6940202935671362	0.4837069648350434	0.4524698887025461	0.4384132892197408	0.4568163116028161	0.44345873599401237	0.5879487642071081	0.5433124873915675	0.5809807798269212	0.5117098080648002	0.5278587227469017	0.36191138230220643	0.4618602467238656	0.634830155638547	0.7145202633651091	0.5846690127925013
PFF_Colon_1938	0.44372912401680853	0.6133081670561448	0.3790890568096132	0.5153559924469622	0.5448714777992119	0.6095627503337784	0.6800653001995284	0.7223286097280736	0.5701955415339742	0.5096414954604054	0.3994056079596847	0.3923185673892554	0.48700362280609194	0.5529655214387876	0.6468724371878029	0.44456730687443646	0.4342911055836693	0.6632113932613027	0.5473355805780679	0.6940202935671362	0.0	0.6749922336129233	0.4741468872372732	0.4674495412844037	0.4626879496125228	0.46289625360230546	0.4175391797265755	0.6084340378459011	0.43706736862630396	0.6165841843218756	0.6996972814983821	0.6690644541627498	0.5588880889247897	0.5649146178999637	0.6771373706686538	0.4646109921484654
PFF_Colon_1941	0.4032913345332991	0.5619735943546551	0.5229187859648058	0.3835565673143099	0.6567003723727467	0.3750994220266186	0.37806416419487915	0.3541603722279292	0.31372826240633395	0.3443214818303116	0.5793961249312389	0.4954247950689458	0.4230883862635361	0.41793975799231814	0.31536793508673755	0.502784241354409	0.49374868584922443	0.4022084456732668	0.4667813300957777	0.4837069648350434	0.6749922336129233	0.0	0.3499251100655098	0.3674030450618921	0.5335382813643683	0.4112307796518323	0.6128290716714951	0.35662631537305167	0.3723699406618789	0.3981680039764255	0.3793259763992577	0.4506918766439218	0.4088526596008532	0.5917399551646836	0.6554000600158224	0.42586502133674
PFF_Colon_1942	0.2647666688606595	0.49136155857053143	0.4127529352985261	0.23893085257861976	0.5159697280656748	0.30093315765882017	0.504670431157317	0.39081406004877217	0.2712762098236959	0.2839168710053463	0.402819469109997	0.36450035169221207	0.3568343604363338	0.38884028529485903	0.2749733605447091	0.28403305785123967	0.4107178564287143	0.5387833238797505	0.5242220250830594	0.4524698887025461	0.4741468872372732	0.3499251100655098	0.0	0.19343661407176196	0.3213023535604181	0.2601289375753446	0.4107979318281278	0.3191267513848159	0.25629794874585127	0.40469387755102043	0.3702745143654763	0.4354306923851454	0.448963589254057	0.5872102459681584	0.686932684373208	0.25954826034249723
PFF_Colon_1943	0.27484820607175714	0.5130009590317831	0.4411274566141823	0.3241194940795198	0.5230538216935579	0.3701519303873404	0.4542599387889179	0.44804906993036986	0.32492782813024507	0.342095746405457	0.42724999638670885	0.4209587213050845	0.4093453281154992	0.40974533897724624	0.3480608577196409	0.33732970027247955	0.39855426096504604	0.5382083387117594	0.4994052245079224	0.4384132892197408	0.4674495412844037	0.3674030450618921	0.19343661407176196	0.0	0.31316355561723686	0.2918451518384636	0.44175327475207044	0.36071108455333134	0.28896251707218373	0.3813106796116505	0.44250430477830394	0.4638060166159648	0.4811908320876931	0.5773253514788703	0.6474389753305908	0.3050551553791043
PFF_Colon_1944	0.4185576504899077	0.4768412415471239	0.38352877258115636	0.39947863180346	0.3840293584800483	0.46559590684917057	0.4689806975956654	0.585277952968736	0.4088685187268024	0.4470095257925147	0.38768567175966706	0.36280112398572917	0.40419792077904987	0.4833170619651984	0.5100899586676392	0.2706775309744391	0.39660907995178785	0.5504954885807365	0.47311647850993266	0.4568163116028161	0.4626879496125228	0.5335382813643683	0.3213023535604181	0.31316355561723686	0.0	0.3873170731707317	0.30514786418400874	0.48805686160426465	0.41707932232037925	0.44544080889102283	0.5723562805505078	0.4716631355932203	0.4408397260048951	0.4786957391478296	0.6026969828521814	0.3896188158961882
PFF_Colon_1945	0.34799767846778873	0.45822751839551995	0.35143764363279123	0.3264063811922754	0.5624604594833975	0.378394616678683	0.5153608288823742	0.46351332496162967	0.31411023112978825	0.3318734649187702	0.4116711437862293	0.33127495932554357	0.2920790157953972	0.3345034274927973	0.29616753580001653	0.307604527172388	0.4353465365227406	0.4897409410382613	0.5276742526365871	0.44345873599401237	0.46289625360230546	0.4112307796518323	0.2601289375753446	0.2918451518384636	0.3873170731707317	0.0	0.40251042962746103	0.34318579184687587	0.31576176076785367	0.3528714158070019	0.45570296933469406	0.37678301151217725	0.4087448420155369	0.5849361085495982	0.7168833586744034	0.33354964308890334
PFF_Colon_1946	0.4266285091305533	0.5186680427391938	0.32004620666091793	0.41494743942886053	0.4209056086178345	0.5325750323779492	0.5908370498691534	0.6444430060198071	0.43018242122719735	0.47625128390195154	0.3798571522180722	0.35297533647605384	0.436368182305247	0.4730008943164647	0.5651712640193998	0.3063973063973064	0.42897939993382905	0.5851461054039494	0.5101631939385108	0.5879487642071081	0.4175391797265755	0.6128290716714951	0.4107979318281278	0.44175327475207044	0.30514786418400874	0.40251042962746103	0.0	0.5252997703886385	0.4307425526215618	0.5086268272362342	0.5977096584127751	0.5220322057171389	0.4966386704470479	0.42492483279131127	0.6026351684708477	0.32335000433638805
PFF_Colon_21	0.387624378960623	0.49514266977779814	0.4791155594805874	0.382035319527379	0.6306124508122288	0.39433532713980685	0.5796830104736306	0.3823907350477399	0.334040264796328	0.32986658115964257	0.4834916923279596	0.45104841064038054	0.34996497656123715	0.38100624447991077	0.28915318200011436	0.4692524045973819	0.5492558220977062	0.5372052173263071	0.5271768003370766	0.5433124873915675	0.6084340378459011	0.35662631537305167	0.3191267513848159	0.36071108455333134	0.48805686160426465	0.34318579184687587	0.5252997703886385	0.0	0.3712861472229303	0.3720965630612804	0.4121201080851322	0.42344342289890885	0.45496933395502315	0.5504000246643338	0.6833097657331954	0.3610687577143687
PFF_Colon_25	0.2603434312609303	0.5471450448479545	0.40097158920335146	0.1696053028020488	0.6039775425267451	0.2582946110675276	0.6051209878785128	0.33184812877810227	0.24613238813036636	0.2808680617659333	0.46683501914551967	0.39380675600778775	0.4195508235883975	0.3894591316369517	0.37795458415243877	0.38090458026213897	0.4572971723998498	0.5727341964965728	0.6073617792964945	0.5809807798269212	0.43706736862630396	0.3723699406618789	0.25629794874585127	0.28896251707218373	0.41707932232037925	0.31576176076785367	0.4307425526215618	0.3712861472229303	0.0	0.4392424904283475	0.311395974875016	0.513133505886282	0.43088161654246077	0.5534431934759177	0.6851101779941288	0.27326823125640426
PFF_Colon_27	0.4229662568663353	0.5040870437279334	0.4885176842290027	0.4142123265734893	0.5654560177548511	0.4373035322495798	0.4930107087386577	0.4840972939926345	0.364876490106919	0.4127854691003053	0.5277790042238804	0.45443155948725	0.3892236513665199	0.41915074487506443	0.4062023556218272	0.43910642105587955	0.5418311829628478	0.5458227681364639	0.4922581584610157	0.5117098080648002	0.6165841843218756	0.3981680039764255	0.40469387755102043	0.3813106796116505	0.44544080889102283	0.3528714158070019	0.5086268272362342	0.3720965630612804	0.4392424904283475	0.0	0.4807508140203026	0.4343357164947516	0.45647962910037787	0.5497912360766254	0.5794083121199731	0.4164947098639679
PFF_Colon_28	0.42656508283722144	0.6314772431373087	0.5399317206967991	0.24422573017191793	0.7105680356555293	0.18381872879728606	0.5862473712525065	0.26661343012704175	0.3332970071789563	0.42930805687203794	0.6022488733614197	0.5670074816767489	0.5238216035387567	0.5107669637023341	0.372868048711224	0.5174631504446564	0.6581713328992652	0.5962239369561648	0.6472903860736008	0.5278587227469017	0.6996972814983821	0.3793259763992577	0.3702745143654763	0.44250430477830394	0.5723562805505078	0.45570296933469406	0.5977096584127751	0.4121201080851322	0.311395974875016	0.4807508140203026	0.0	0.4624716656088494	0.48624085626523955	0.6024464831804281	0.679417841116945	0.4395562607361561
PFF_Colon_30	0.4927006128276703	0.5249990882899968	0.517464347343158	0.4762601896523041	0.6620637298151302	0.48901483580596766	0.44446501295816365	0.5048275862068966	0.4676940887055929	0.4961967213114754	0.5729429177167087	0.488358384910109	0.39565720388003917	0.4798914659530181	0.36638075614547894	0.41931767266210074	0.583406998555443	0.4588757742199369	0.5653244561995531	0.36191138230220643	0.6690644541627498	0.4506918766439218	0.4354306923851454	0.4638060166159648	0.4716631355932203	0.37678301151217725	0.5220322057171389	0.42344342289890885	0.513133505886282	0.4343357164947516	0.4624716656088494	0.0	0.34714542668709614	0.5652543312031325	0.6281882905923827	0.4883376909316086
PFF_Colon_32	0.4457759392724636	0.5358841778697001	0.3793599178504193	0.46805043817800157	0.6280176211453744	0.4680234695528138	0.4042046497101251	0.5144563756105032	0.39908684455819393	0.41361772419689047	0.48354622399200153	0.3447176438800324	0.3392874001623836	0.4402872810210123	0.3820023718116219	0.3615028606829197	0.5092105746957385	0.39568486948305054	0.5371209346262844	0.4618602467238656	0.5588880889247897	0.4088526596008532	0.448963589254057	0.4811908320876931	0.4408397260048951	0.4087448420155369	0.4966386704470479	0.45496933395502315	0.43088161654246077	0.45647962910037787	0.48624085626523955	0.34714542668709614	0.0	0.4103129273590218	0.5072630955814271	0.46807963839211475
PFF_Colon_35	0.4837897704389851	0.6514090378522595	0.4161891647788685	0.5737777087217734	0.572085819705735	0.5839039319431476	0.5647187510358315	0.6422972654408298	0.547357953760738	0.5439184864698804	0.4502979737783075	0.44243624659569203	0.5256323505719349	0.5550542788664881	0.6168195718654435	0.4890531480989514	0.5352030612726958	0.6026507753684878	0.5247294194817973	0.634830155638547	0.5649146178999637	0.5917399551646836	0.5872102459681584	0.5773253514788703	0.4786957391478296	0.5849361085495982	0.42492483279131127	0.5504000246643338	0.5534431934759177	0.5497912360766254	0.6024464831804281	0.5652543312031325	0.4103129273590218	0.0	0.4838511801573543	0.5014217757580589
PFF_Colon_36	0.6567286191724171	0.7273087594133968	0.6013751490914193	0.666098470812026	0.6466479844794136	0.6927187708750835	0.5993693806193806	0.6899354730579067	0.6366311143802869	0.5927084351480794	0.6259492420178979	0.5816239941477689	0.6114657425983342	0.6655593656236605	0.6976640143163008	0.641685248903525	0.6450043879873268	0.6856033818930429	0.6005316353970266	0.7145202633651091	0.6771373706686538	0.6554000600158224	0.686932684373208	0.6474389753305908	0.6026969828521814	0.7168833586744034	0.6026351684708477	0.6833097657331954	0.6851101779941288	0.5794083121199731	0.679417841116945	0.6281882905923827	0.5072630955814271	0.4838511801573543	0.0	0.6408386508659982
PFF_Colon_37	0.2609466746554823	0.44635193133047213	0.3963065997511638	0.2791224484770886	0.47335118033584817	0.41067245333267577	0.6185413169184854	0.43514318314641137	0.31863874345549736	0.32875444493156025	0.4392384059397587	0.40053630242793437	0.40342697989828047	0.35449255245315253	0.3999109046361409	0.35068029712436566	0.4634724506274353	0.5840753665826826	0.540800935758919	0.5846690127925013	0.4646109921484654	0.42586502133674	0.25954826034249723	0.3050551553791043	0.3896188158961882	0.33354964308890334	0.32335000433638805	0.3610687577143687	0.27326823125640426	0.4164947098639679	0.4395562607361561	0.4883376909316086	0.46807963839211475	0.5014217757580589	0.6408386508659982	0.0
