	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37
PFF_Jejunum_11	0.0	0.6000088283655385	0.4797483840931975	0.4949762719085433	0.6620629947229552	0.5767701490804609	0.6903999791813048	0.7254128666502342	0.5046374727297103	0.4100196151195462	0.73555905639037	0.5992715317936165	0.5916045406135543	0.42828205128205127	0.5326723749436684	0.42545393503623086	0.7557906105821721	0.7851629502572899	0.6122015378389316	0.4711953771375443	0.4309814563545907	0.3173765785729575	0.5678172370461775	0.36246306950707513	0.3637772308814146	0.3840917518673518	0.4576997496638499	0.6189214367042749	0.4396123875652799	0.43606272573492433	0.48584993138236715	0.7852122871206338	0.7959256932603428	0.5165901582143908
PFF_Jejunum_12	0.6000088283655385	0.0	0.37993324170430004	0.6766458147155198	0.12289595478825771	0.3690990927133541	0.7779296128591446	0.1432188028475661	0.23465798614903982	0.31460717450776404	0.20177661466444283	0.20895617597652513	0.7169647709010186	0.35307496257014526	0.2618339568744071	0.6443698060086684	0.8216058640866939	0.8281629551948121	0.32852118851361956	0.8221794084644211	0.2647722515494655	0.5335132703553757	0.1389962179290606	0.5491454923591644	0.5717908208648089	0.3797070760543497	0.21455028027016856	0.09813678645141226	0.643717399601374	0.3209539226097805	0.6803496348749724	0.8630072883398262	0.8387163135157375	0.2038574025768714
PFF_Jejunum_13	0.4797483840931975	0.37993324170430004	0.0	0.3954795178709448	0.45000785096105	0.25242125468981763	0.7421024552481923	0.4825716190533051	0.2944732667324101	0.24538168589780027	0.5232843915223956	0.3727819297732871	0.6578079490463185	0.22754725860851832	0.2954115000261602	0.5479215269131743	0.7751182278270969	0.8231209622354115	0.34947267062125853	0.687003700162142	0.23565703279395683	0.3263626938433371	0.3453442596609625	0.3684844535284418	0.5302131855869415	0.3188551140620857	0.3342873831775701	0.36285499707935803	0.39964609139169355	0.18952752316807617	0.4628226559277511	0.8197993694468328	0.7661691542288557	0.3310021951551178
PFF_Jejunum_14	0.4949762719085433	0.6766458147155198	0.3954795178709448	0.0	0.7305259802993934	0.38496992861559215	0.7233307990477733	0.8141483056794016	0.6166596432083158	0.5176571744426475	0.8296729588000351	0.7136911530589038	0.6265163674368258	0.4641369395052778	0.6422389710493609	0.47005944032592	0.7646115627822945	0.8095521636074247	0.6475801954626831	0.6786344908769865	0.5120617737069669	0.3771406487765996	0.618654047452896	0.47328530290216564	0.5756664980853985	0.48468061911341537	0.6307666357425993	0.6210983208152897	0.3827630773416774	0.46669454501436103	0.45826113787947115	0.8268166983782966	0.7404767756205456	0.597476075297087
PFF_Jejunum_15	0.6620629947229552	0.12289595478825771	0.45000785096105	0.7305259802993934	0.0	0.4159686763756487	0.7954030919166002	0.2031039007968961	0.2944779639214725	0.39057694226948164	0.12689683976054572	0.2808838899119096	0.7494025705612607	0.4300988243312319	0.31227426017201126	0.7159858107334935	0.8426670623732503	0.8413515462265663	0.3543017499825699	0.8235801453312581	0.3397799585984819	0.5873362216371018	0.1781613054865355	0.6042213370084389	0.6086381989477548	0.46123047302323544	0.26573602406384744	0.1408002559681462	0.7004100028789548	0.39605013733606714	0.7325467263165508	0.8835078249134798	0.8862254406048666	0.2787808391023556
PFF_Jejunum_16	0.5767701490804609	0.3690990927133541	0.25242125468981763	0.38496992861559215	0.4159686763756487	0.0	0.7964097234134873	0.44380767885489814	0.3189192298841758	0.3032549201283437	0.4858292584377139	0.35575986817466854	0.7611068006166806	0.3438008119943739	0.3009224070789817	0.6315491875860156	0.8247384294597312	0.8647633216885281	0.34883183165822923	0.7818609162811521	0.25232412117050784	0.42494344447723026	0.32329535178151564	0.4936988448624433	0.6369829573194963	0.44205411487903434	0.35876332172628467	0.33323237167352365	0.44365578945402245	0.2808573068826944	0.6401241151944148	0.8778161235480357	0.7863897534115394	0.3598343249267274
PFF_Jejunum_17	0.6903999791813048	0.7779296128591446	0.7421024552481923	0.7233307990477733	0.7954030919166002	0.7964097234134873	0.0	0.6889207888172448	0.673604772251006	0.7419182889315817	0.7945081154097807	0.621271561118376	0.1922780772192278	0.6938183199066916	0.6574148096332567	0.42880095209759	0.20857690168695545	0.3181236352684286	0.7872565398523907	0.7657336158507119	0.708769928956685	0.6984445893263436	0.7482960019984061	0.7302723626527376	0.5793047433398311	0.7084865669127761	0.7304468473013725	0.7805813046868232	0.7523367386204243	0.7572633552014996	0.5573045146638475	0.42124491048022755	0.7679528039601274	0.6470009720395677
PFF_Jejunum_18	0.7254128666502342	0.1432188028475661	0.4825716190533051	0.8141483056794016	0.2031039007968961	0.44380767885489814	0.6889207888172448	0.0	0.30922679440692813	0.42646585130162323	0.17611377591967	0.16513296294298505	0.6678883563574852	0.4800659437620452	0.25227135069654755	0.6501381562421502	0.7485720409366126	0.7419151662576288	0.37281956363228447	0.8933439309152229	0.3525586596806594	0.6549447788297909	0.21880021147128034	0.6602355146279847	0.6229853975121687	0.5184715812630019	0.28156528897410926	0.19183915069120905	0.7431611105732512	0.4300085750737247	0.6783086376759495	0.7915497646107756	0.8421547570673942	0.2267214181982072
PFF_Jejunum_19	0.5046374727297103	0.23465798614903982	0.2944732667324101	0.6166596432083158	0.2944779639214725	0.3189192298841758	0.673604772251006	0.30922679440692813	0.0	0.2212002855822939	0.3731853971366542	0.1693297461691426	0.6176995238889673	0.2499588237529932	0.1539336781973232	0.5768556238348409	0.7696899314829869	0.7722458500724544	0.30581643596708397	0.7145451582109013	0.15682171670265976	0.43727598566308246	0.1922206538056508	0.44485120323648075	0.37218185903677625	0.3001818491044913	0.1743826158474558	0.28422477162980964	0.5868510658146369	0.24793883805883218	0.5814550432699359	0.8090260170846822	0.8012669453946535	0.183786701208981
PFF_Jejunum_1904	0.4100196151195462	0.31460717450776404	0.24538168589780027	0.5176571744426475	0.39057694226948164	0.3032549201283437	0.7419182889315817	0.42646585130162323	0.2212002855822939	0.0	0.4682005720956344	0.30981218544130285	0.6257414984088969	0.22136082022040682	0.24554693027882318	0.5144365323980586	0.7823859477921444	0.8200253224494838	0.33697505243896997	0.6711014221099385	0.20773355635361834	0.39100390852750005	0.27862264596958475	0.3900744945703242	0.5215449057845383	0.28257217906947907	0.2673494344237236	0.33553116889030554	0.4803411479055722	0.17242543724611917	0.47783753906333043	0.8315036388306402	0.8073819027150314	0.25960383581492
PFF_Jejunum_1906	0.73555905639037	0.20177661466444283	0.5232843915223956	0.8296729588000351	0.12689683976054572	0.4858292584377139	0.7945081154097807	0.17611377591967	0.3731853971366542	0.4682005720956344	0.0	0.2841458058849363	0.776180741427638	0.5239406072739407	0.3510065932345979	0.7580266249021144	0.8445748654023378	0.81041863022306	0.4174946892345645	0.8935775179104333	0.40368991198375087	0.6841369815159205	0.28226512420343197	0.6858937538216383	0.6497551654126359	0.5640174709887381	0.34078130571122955	0.20292715301185882	0.7623891522519979	0.4763748149834908	0.779080243351858	0.8325841978569755	0.9092018142953965	0.3315878301327373
PFF_Jejunum_1908	0.5992715317936165	0.20895617597652513	0.3727819297732871	0.7136911530589038	0.2808838899119096	0.35575986817466854	0.621271561118376	0.16513296294298505	0.1693297461691426	0.30981218544130285	0.2841458058849363	0.0	0.6058432274507366	0.34534202674328657	0.15866595262240352	0.5459313732032511	0.7273137595630882	0.7164990331033378	0.3100575864530069	0.8189571315462052	0.2329426105506035	0.5379658235180537	0.20247564669732168	0.5479646964428991	0.4825241456970852	0.40034705949410376	0.21452200847046926	0.2614366672996772	0.656727239769792	0.3291984208153256	0.6027228309852474	0.7583067877063319	0.7969106849045947	0.12771145115184127
PFF_Jejunum_1910	0.5916045406135543	0.7169647709010186	0.6578079490463185	0.6265163674368258	0.7494025705612607	0.7611068006166806	0.1922780772192278	0.6678883563574852	0.6176995238889673	0.6257414984088969	0.776180741427638	0.6058432274507366	0.0	0.630424777323551	0.6236470646915058	0.36125296912114013	0.30962926407994573	0.4074612281712725	0.7565513018138817	0.6815556077829867	0.6593685508930901	0.6394544271352113	0.6861781087083022	0.6444335801089538	0.5215883306320908	0.5668936146367431	0.6501242115144646	0.7491890489165693	0.6962615085314928	0.6665787011491495	0.43999895774978176	0.46273101759073704	0.7488730964467005	0.5564308957013188
PFF_Jejunum_1913	0.42828205128205127	0.35307496257014526	0.22754725860851832	0.4641369395052778	0.4300988243312319	0.3438008119943739	0.6938183199066916	0.4800659437620452	0.2499588237529932	0.22136082022040682	0.5239406072739407	0.34534202674328657	0.630424777323551	0.0	0.29514051378044875	0.4898926366907527	0.7661008274332509	0.7919388361045131	0.3833890513999164	0.6884751188163569	0.2339662447257384	0.327575586805237	0.31423609073732883	0.33628644407115077	0.44423181194781997	0.204066972426369	0.3299908326448385	0.3603807893892395	0.4318479444845607	0.19252832693310576	0.4962642902151409	0.816859268205649	0.7724389364458274	0.3212403065774176
PFF_Jejunum_1914	0.5326723749436684	0.2618339568744071	0.2954115000261602	0.6422389710493609	0.31227426017201126	0.3009224070789817	0.6574148096332567	0.25227135069654755	0.1539336781973232	0.24554693027882318	0.3510065932345979	0.15866595262240352	0.6236470646915058	0.29514051378044875	0.0	0.511380676949443	0.7048074856024349	0.7624893866030246	0.2668117049842222	0.7650474645858616	0.1812924205058816	0.454571860816944	0.2199268039547714	0.4904114290617358	0.4784435301616735	0.3703214331088807	0.20704696923288163	0.2811886346331102	0.575526247032228	0.2363331642666549	0.5358030564309925	0.7648262275207113	0.814341834661281	0.1931769093801692
PFF_Jejunum_1917	0.42545393503623086	0.6443698060086684	0.5479215269131743	0.47005944032592	0.7159858107334935	0.6315491875860156	0.42880095209759	0.6501381562421502	0.5768556238348409	0.5144365323980586	0.7580266249021144	0.5459313732032511	0.36125296912114013	0.4898926366907527	0.511380676949443	0.0	0.5258580751055634	0.5849457735676418	0.6802905634150169	0.7134665162275171	0.5185391975230312	0.4626660361948158	0.6344807430844103	0.5571890547263681	0.4815988041002278	0.4819200291465525	0.6385518614909033	0.6604120676968359	0.5047145345976354	0.5163502787125279	0.3857317295681343	0.5823837945378911	0.6699869820234908	0.5273462724027438
PFF_Jejunum_1920	0.7557906105821721	0.8216058640866939	0.7751182278270969	0.7646115627822945	0.8426670623732503	0.8247384294597312	0.20857690168695545	0.7485720409366126	0.7696899314829869	0.7823859477921444	0.8445748654023378	0.7273137595630882	0.30962926407994573	0.7661008274332509	0.7048074856024349	0.5258580751055634	0.0	0.2529512685625987	0.8206237062807942	0.7950578456699989	0.7766078204559951	0.7614393177135739	0.8038617226226811	0.7983739837398374	0.7139954497975303	0.770513642247609	0.7941552052586406	0.8256300225486982	0.7907479074790748	0.7802584295435431	0.6034328498775664	0.3312344614769561	0.7857717335673028	0.7077225076222695
PFF_Jejunum_1921	0.7851629502572899	0.8281629551948121	0.8231209622354115	0.8095521636074247	0.8413515462265663	0.8647633216885281	0.3181236352684286	0.7419151662576288	0.7722458500724544	0.8200253224494838	0.81041863022306	0.7164990331033378	0.4074612281712725	0.7919388361045131	0.7624893866030246	0.5849457735676418	0.2529512685625987	0.0	0.8555354473207963	0.8393640163551668	0.7832851257778947	0.7976293234453833	0.8128667800142598	0.8195679796696315	0.6939031139852603	0.7868266530508042	0.8078444263007772	0.8442911445867943	0.8352707651239462	0.8383818254284575	0.7200979513826674	0.4525845661938234	0.83066321922977	0.7121098336206806
PFF_Jejunum_1937	0.6122015378389316	0.32852118851361956	0.34947267062125853	0.6475801954626831	0.3543017499825699	0.34883183165822923	0.7872565398523907	0.37281956363228447	0.30581643596708397	0.33697505243896997	0.4174946892345645	0.3100575864530069	0.7565513018138817	0.3833890513999164	0.2668117049842222	0.6802905634150169	0.8206237062807942	0.8555354473207963	0.0	0.7700824820574745	0.3133195177091183	0.5034330831866424	0.26532959935126776	0.5307088367949218	0.6180068465276614	0.48240871841077787	0.28236123703032134	0.33154902475290826	0.5681394872595005	0.3384404820742881	0.6008032209973327	0.8788286269236516	0.8939835563773885	0.3112920470433424
PFF_Jejunum_1938	0.4711953771375443	0.8221794084644211	0.687003700162142	0.6786344908769865	0.8235801453312581	0.7818609162811521	0.7657336158507119	0.8933439309152229	0.7145451582109013	0.6711014221099385	0.8935775179104333	0.8189571315462052	0.6815556077829867	0.6884751188163569	0.7650474645858616	0.7134665162275171	0.7950578456699989	0.8393640163551668	0.7700824820574745	0.0	0.698815676841227	0.628086271495821	0.7582608318326788	0.428906191749305	0.638751345532831	0.6868077170255932	0.63183181923085	0.8178759493922894	0.743087193829221	0.7217678807983271	0.6477836000566491	0.8431436409414889	0.8772877214416616	0.7343658434491419
PFF_Jejunum_1942	0.4309814563545907	0.2647722515494655	0.23565703279395683	0.5120617737069669	0.3397799585984819	0.25232412117050784	0.708769928956685	0.3525586596806594	0.15682171670265976	0.20773355635361834	0.40368991198375087	0.2329426105506035	0.6593685508930901	0.2339662447257384	0.1812924205058816	0.5185391975230312	0.7766078204559951	0.7832851257778947	0.3133195177091183	0.698815676841227	0.0	0.31203670613190687	0.21359497349795614	0.3860139285494176	0.4563202362398491	0.2978219925629014	0.1919592700183204	0.2544597325122679	0.4914647248418288	0.19054550056954817	0.5754792920875708	0.8190199515017647	0.758769822200865	0.19841261827104645
PFF_Jejunum_1943	0.3173765785729575	0.5335132703553757	0.3263626938433371	0.3771406487765996	0.5873362216371018	0.42494344447723026	0.6984445893263436	0.6549447788297909	0.43727598566308246	0.39100390852750005	0.6841369815159205	0.5379658235180537	0.6394544271352113	0.327575586805237	0.454571860816944	0.4626660361948158	0.7614393177135739	0.7976293234453833	0.5034330831866424	0.628086271495821	0.31203670613190687	0.0	0.47843852440094187	0.2850334514416383	0.4124654992281183	0.3308043516549024	0.4161505903319225	0.5008270732144174	0.3552748706844701	0.3563960603764788	0.5034223221276488	0.8302752911085683	0.7345093310966659	0.4651054280445264
PFF_Jejunum_1944	0.5678172370461775	0.1389962179290606	0.3453442596609625	0.618654047452896	0.1781613054865355	0.32329535178151564	0.7482960019984061	0.21880021147128034	0.1922206538056508	0.27862264596958475	0.28226512420343197	0.20247564669732168	0.6861781087083022	0.31423609073732883	0.2199268039547714	0.6344807430844103	0.8038617226226811	0.8128667800142598	0.26532959935126776	0.7582608318326788	0.21359497349795614	0.47843852440094187	0.0	0.5128692915976842	0.53994441325867	0.35832497189347323	0.16279258283514034	0.17709948662627742	0.6150586701434159	0.28607782060081305	0.649359789320741	0.8540777690967005	0.8540380688619241	0.18383809793376735
PFF_Jejunum_1945	0.36246306950707513	0.5491454923591644	0.3684844535284418	0.47328530290216564	0.6042213370084389	0.4936988448624433	0.7302723626527376	0.6602355146279847	0.44485120323648075	0.3900744945703242	0.6858937538216383	0.5479646964428991	0.6444335801089538	0.33628644407115077	0.4904114290617358	0.5571890547263681	0.7983739837398374	0.8195679796696315	0.5307088367949218	0.428906191749305	0.3860139285494176	0.2850334514416383	0.5128692915976842	0.0	0.4479261439657479	0.35848475515860795	0.38729567391499237	0.527993631780448	0.45750525383770174	0.3731925398834097	0.5155071995723688	0.8333725970599322	0.7815106713455675	0.4691975155279503
PFF_Jejunum_1946	0.3637772308814146	0.5717908208648089	0.5302131855869415	0.5756664980853985	0.6086381989477548	0.6369829573194963	0.5793047433398311	0.6229853975121687	0.37218185903677625	0.5215449057845383	0.6497551654126359	0.4825241456970852	0.5215883306320908	0.44423181194781997	0.4784435301616735	0.4815988041002278	0.7139954497975303	0.6939031139852603	0.6180068465276614	0.638751345532831	0.4563202362398491	0.4124654992281183	0.53994441325867	0.4479261439657479	0.0	0.40774570697844353	0.47878135542050065	0.6198780067883319	0.5417715329411934	0.5466633424748608	0.5174800652548446	0.7372791985235961	0.7805348685154767	0.47310153499875685
PFF_Jejunum_21	0.3840917518673518	0.3797070760543497	0.3188551140620857	0.48468061911341537	0.46123047302323544	0.44205411487903434	0.7084865669127761	0.5184715812630019	0.3001818491044913	0.28257217906947907	0.5640174709887381	0.40034705949410376	0.5668936146367431	0.204066972426369	0.3703214331088807	0.4819200291465525	0.770513642247609	0.7868266530508042	0.48240871841077787	0.6868077170255932	0.2978219925629014	0.3308043516549024	0.35832497189347323	0.35848475515860795	0.40774570697844353	0.0	0.353007628253654	0.4238994263610189	0.47338256643312504	0.2614313629702003	0.5146072192477846	0.7933210174790394	0.7842213595988341	0.32238469668637265
PFF_Jejunum_25	0.4576997496638499	0.21455028027016856	0.3342873831775701	0.6307666357425993	0.26573602406384744	0.35876332172628467	0.7304468473013725	0.28156528897410926	0.1743826158474558	0.2673494344237236	0.34078130571122955	0.21452200847046926	0.6501242115144646	0.3299908326448385	0.20704696923288163	0.6385518614909033	0.7941552052586406	0.8078444263007772	0.28236123703032134	0.63183181923085	0.1919592700183204	0.4161505903319225	0.16279258283514034	0.38729567391499237	0.47878135542050065	0.353007628253654	0.0	0.24458945282189834	0.622247436543957	0.29628304837044833	0.6099079351161771	0.8250385109857654	0.8504945788723149	0.17484422149939255
PFF_Jejunum_27	0.6189214367042749	0.09813678645141226	0.36285499707935803	0.6210983208152897	0.1408002559681462	0.33323237167352365	0.7805813046868232	0.19183915069120905	0.28422477162980964	0.33553116889030554	0.20292715301185882	0.2614366672996772	0.7491890489165693	0.3603807893892395	0.2811886346331102	0.6604120676968359	0.8256300225486982	0.8442911445867943	0.33154902475290826	0.8178759493922894	0.2544597325122679	0.5008270732144174	0.17709948662627742	0.527993631780448	0.6198780067883319	0.4238994263610189	0.24458945282189834	0.0	0.5984927778940757	0.31036491814103434	0.6774200242806595	0.8672161973062795	0.8011145457851558	0.2562569379016987
PFF_Jejunum_28	0.4396123875652799	0.643717399601374	0.39964609139169355	0.3827630773416774	0.7004100028789548	0.44365578945402245	0.7523367386204243	0.7431611105732512	0.5868510658146369	0.4803411479055722	0.7623891522519979	0.656727239769792	0.6962615085314928	0.4318479444845607	0.575526247032228	0.5047145345976354	0.7907479074790748	0.8352707651239462	0.5681394872595005	0.743087193829221	0.4914647248418288	0.3552748706844701	0.6150586701434159	0.45750525383770174	0.5417715329411934	0.47338256643312504	0.622247436543957	0.5984927778940757	0.0	0.3907608636059606	0.45516018441896205	0.8423872805531504	0.7406129142801194	0.6140350877192983
PFF_Jejunum_30	0.43606272573492433	0.3209539226097805	0.18952752316807617	0.46669454501436103	0.39605013733606714	0.2808573068826944	0.7572633552014996	0.4300085750737247	0.24793883805883218	0.17242543724611917	0.4763748149834908	0.3291984208153256	0.6665787011491495	0.19252832693310576	0.2363331642666549	0.5163502787125279	0.7802584295435431	0.8383818254284575	0.3384404820742881	0.7217678807983271	0.19054550056954817	0.3563960603764788	0.28607782060081305	0.3731925398834097	0.5466633424748608	0.2614313629702003	0.29628304837044833	0.31036491814103434	0.3907608636059606	0.0	0.4722365480488224	0.8335478543847293	0.7751887452147014	0.2800587257730697
PFF_Jejunum_32	0.48584993138236715	0.6803496348749724	0.4628226559277511	0.45826113787947115	0.7325467263165508	0.6401241151944148	0.5573045146638475	0.6783086376759495	0.5814550432699359	0.47783753906333043	0.779080243351858	0.6027228309852474	0.43999895774978176	0.4962642902151409	0.5358030564309925	0.3857317295681343	0.6034328498775664	0.7200979513826674	0.6008032209973327	0.6477836000566491	0.5754792920875708	0.5034223221276488	0.649359789320741	0.5155071995723688	0.5174800652548446	0.5146072192477846	0.6099079351161771	0.6774200242806595	0.45516018441896205	0.4722365480488224	0.0	0.6352234470922173	0.6777171956175094	0.564641318844699
PFF_Jejunum_35	0.7852122871206338	0.8630072883398262	0.8197993694468328	0.8268166983782966	0.8835078249134798	0.8778161235480357	0.42124491048022755	0.7915497646107756	0.8090260170846822	0.8315036388306402	0.8325841978569755	0.7583067877063319	0.46273101759073704	0.816859268205649	0.7648262275207113	0.5823837945378911	0.3312344614769561	0.4525845661938234	0.8788286269236516	0.8431436409414889	0.8190199515017647	0.8302752911085683	0.8540777690967005	0.8333725970599322	0.7372791985235961	0.7933210174790394	0.8250385109857654	0.8672161973062795	0.8423872805531504	0.8335478543847293	0.6352234470922173	0.0	0.7798882834909351	0.7474039250112622
PFF_Jejunum_36	0.7959256932603428	0.8387163135157375	0.7661691542288557	0.7404767756205456	0.8862254406048666	0.7863897534115394	0.7679528039601274	0.8421547570673942	0.8012669453946535	0.8073819027150314	0.9092018142953965	0.7969106849045947	0.7488730964467005	0.7724389364458274	0.814341834661281	0.6699869820234908	0.7857717335673028	0.83066321922977	0.8939835563773885	0.8772877214416616	0.758769822200865	0.7345093310966659	0.8540380688619241	0.7815106713455675	0.7805348685154767	0.7842213595988341	0.8504945788723149	0.8011145457851558	0.7406129142801194	0.7751887452147014	0.6777171956175094	0.7798882834909351	0.0	0.7891908975979772
PFF_Jejunum_37	0.5165901582143908	0.2038574025768714	0.3310021951551178	0.597476075297087	0.2787808391023556	0.3598343249267274	0.6470009720395677	0.2267214181982072	0.183786701208981	0.25960383581492	0.3315878301327373	0.12771145115184127	0.5564308957013188	0.3212403065774176	0.1931769093801692	0.5273462724027438	0.7077225076222695	0.7121098336206806	0.3112920470433424	0.7343658434491419	0.19841261827104645	0.4651054280445264	0.18383809793376735	0.4691975155279503	0.47310153499875685	0.32238469668637265	0.17484422149939255	0.2562569379016987	0.6140350877192983	0.2800587257730697	0.564641318844699	0.7474039250112622	0.7891908975979772	0.0
