	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37
PFF_Colon_1937	0.5695629626137382	0.5541958384813006	0.5662243389088395	0.5598837869860901	0.5762052226314027	0.5208674036763263	0.38231563689074105	0.5141329559303377	0.5060007059654077	0.5896196002578982	0.5995190816009929	0.5383300433464254	0.4698505110639322	0.5548808203487209	0.4352470880143359	0.48084948146923934	0.6298430861133314	0.4507689507689508	0.5691595713611753	0.0	0.6962456669473767	0.4772616320552781	0.4507212229182231	0.4305407343911271	0.4540549529740017	0.4365297415622417	0.5863983903420523	0.542081848742879	0.5793241462343198	0.5023785498053914	0.5229344779878676	0.3569445525544226	0.4577051295838262	0.6322058982781649	0.7089120073796956	0.5775598832869648	0.605913857798018	0.6861696572180561	0.7906715126341295	0.7347853939782191	0.554132208051542	0.686749391533336	0.6378984782850161	0.6927358649158526	0.7280844155844156	0.7840555139376256	0.779255706734145	0.7907342264800539	0.6324593759346028	0.5760196929809566	0.8162850322694722	0.7680880465896752	0.659566773948577	0.7645393721049922	0.6402030697509037	0.7461735180732089	0.8124872186128459	0.7662918028548742	0.8313436626873254	0.7502952734769257
PFF_Colon_1938	0.44482081888324326	0.5822969296541003	0.3849189929019321	0.5184878129663406	0.531057332672963	0.60958989834374	0.6791652249922605	0.7200616532814148	0.5716171519259577	0.5072045713657779	0.40435431340146644	0.3975626043405676	0.48361381753764393	0.553237431951583	0.6417992926613616	0.4481721229739551	0.4343687288818757	0.6633221850613155	0.5436190614031914	0.6962456669473767	0.0	0.6731595307643043	0.4777968362874023	0.4658736234615158	0.4640258939580765	0.4629929767693139	0.423132267081259	0.6134551110228664	0.4403799291094373	0.6129616493351646	0.7000551095488464	0.6715346233418522	0.5612686879977644	0.5665210754605771	0.6774603174603174	0.4649184466855069	0.4822969517114998	0.4888290070607497	0.5228568921646047	0.3656771363671967	0.4435185765302926	0.3837108085469805	0.4259896729776248	0.3788609288002737	0.33541316694664425	0.3775269569177224	0.40701746248927434	0.39257067206603846	0.5434040317814696	0.5153265279602651	0.398122288906055	0.49037730330505996	0.4709007522666384	0.47965932632548147	0.4960576045875147	0.4433414081920233	0.402233284003767	0.37203068675478324	0.407900767732325	0.35312587217415575
PFF_Colon_1941	0.3946547244454309	0.5378191996747408	0.5176761852039796	0.37585323659965936	0.6565925925925926	0.3642080263406472	0.38192960952547717	0.33218448427121194	0.30259415668361633	0.3311554974799328	0.5755509407060719	0.48908965006361016	0.40685798080038194	0.4074074074074074	0.30689563600956005	0.4950785476826804	0.48426446280991736	0.40341567979758935	0.4613979224304432	0.4772616320552781	0.6731595307643043	0.0	0.34144657080155305	0.3569116241924673	0.5255601771098887	0.39816723543575794	0.608286252354049	0.35125728426598546	0.36469544886523964	0.3833523241885062	0.3685819776162455	0.44041631876347115	0.3992229155803744	0.5848984845825288	0.6502230862833406	0.4124829638694963	0.5207912904938927	0.5878417254360441	0.638809097360684	0.6436879088926581	0.47135870141275876	0.5815737746496734	0.56552188087558	0.5566583953680728	0.6099038669592903	0.640631869857421	0.6581146326846753	0.6521189120809614	0.5232044111355822	0.46697268248992385	0.6671413980118827	0.6391683183127034	0.5653052853627095	0.645497461476797	0.5365282081124865	0.6200501866699308	0.6705476498490729	0.621790764554246	0.6850013192062544	0.6276858462830743
PFF_Colon_1942	0.2605909764880322	0.4471332718542309	0.4130924096536201	0.2370432842723835	0.4942960046905101	0.29575228265184594	0.49902774061189903	0.375248896888988	0.26753496783979697	0.277254101131953	0.40133289218698304	0.3645686576455555	0.34865953604667316	0.3839531268683487	0.27613205845210176	0.28176557396076873	0.4050971486247792	0.5347571564116794	0.515775666477595	0.4507212229182231	0.4777968362874023	0.34144657080155305	0.0	0.18437436654793965	0.3167429038805247	0.25275268210050816	0.409898868561596	0.32133809678467035	0.25477741733227927	0.3940859656671464	0.3660022553858321	0.43311394814051224	0.446453645672797	0.5843646466297227	0.6822350302376423	0.2499753002780483	0.43782400861778764	0.5162607066381156	0.5625096770863798	0.512196623420595	0.37211091619733483	0.44139031743216883	0.45138620471555574	0.4603300733496333	0.5018461200056562	0.5496654904277571	0.5788702737343221	0.5499104779102331	0.5336620580747043	0.42455362849959516	0.5868707820853662	0.5767829553474355	0.5194988766385454	0.5491577058229147	0.49704123084796725	0.5428375919503585	0.5903381386474454	0.522132735860482	0.591955804842301	0.5123311099709252
PFF_Colon_1943	0.26679586563307495	0.4698322869690807	0.43567947081350816	0.3169967122868721	0.5002397339726239	0.36070554152619505	0.4444644759485372	0.4320681459172978	0.3180365327856589	0.3333586809120059	0.4227470006283702	0.4148965182873246	0.39435989256938225	0.402315484804631	0.34313628084119885	0.32929874825721245	0.3922521543358435	0.5302454824972459	0.4909736704900938	0.4305407343911271	0.4658736234615158	0.3569116241924673	0.18437436654793965	0.0	0.30531684088923955	0.2808281412253375	0.43593287562159155	0.35686804929365795	0.282971171769272	0.3696153899307619	0.43485206373479335	0.456898418886723	0.4740995612235235	0.5714898504199588	0.6466937216519456	0.29115827518434	0.43964657620700537	0.5426347009391992	0.585936880815382	0.4891688233696041	0.39965115946587365	0.46994282643419066	0.4911923462296778	0.4848863636363636	0.483201422595362	0.5195963840269866	0.5294334228536776	0.5474703799052726	0.5411382016771613	0.4384894043338066	0.5561306491596066	0.6115148030041647	0.550915212903047	0.5458767732611166	0.5112467771093264	0.5508005948513593	0.551521782375174	0.504618677481131	0.5511999789246292	0.540059908560618
PFF_Colon_1944	0.4137530341372721	0.4313840456719642	0.381199538638985	0.3971629325202174	0.3569654769440522	0.46184321101284564	0.46004036501009127	0.5744825560725272	0.40342513372777705	0.4405937331101122	0.3840059950754737	0.35887417008164174	0.392115345835854	0.4786689915722174	0.5100268545321383	0.2668541582965046	0.3916657160085396	0.5438511466897447	0.4631763011725982	0.4540549529740017	0.4640258939580765	0.5255601771098887	0.3167429038805247	0.30531684088923955	0.0	0.3788147743565235	0.30102803885451596	0.487558271387174	0.41361812916766294	0.43749549159633555	0.5702950268529994	0.46669213139801374	0.43562025400404547	0.4739472733838931	0.5967826639763398	0.38010361839844986	0.3944421837466035	0.4819749724437528	0.5533201205802508	0.458269176146981	0.3500642731159009	0.4157479083587458	0.4234286297039127	0.42636142288734485	0.4850449186278846	0.5097683786505539	0.5133706606942889	0.5144730386691049	0.4922624816331635	0.453019345382137	0.5452581919458891	0.5495279980862301	0.4764846292947559	0.49802852410477405	0.46249340492225566	0.4780796472205023	0.5690804775934253	0.4695168598834814	0.5790542580344156	0.46947968072069685
PFF_Colon_1945	0.3405773692402573	0.3999278759466282	0.34788298963602277	0.3201271186440678	0.5368247832992097	0.3693097825258698	0.5041237325435511	0.4490721500460763	0.3076281306744753	0.3277000105248914	0.40574977247175975	0.3252872705566333	0.28087244307986764	0.3253068774171851	0.2926077173097758	0.30000945626477543	0.43581165522677895	0.4803097573567372	0.5151688375321547	0.4365297415622417	0.4629929767693139	0.39816723543575794	0.25275268210050816	0.2808281412253375	0.3788147743565235	0.0	0.39718289058317485	0.3408931407675544	0.3111387490141358	0.3437838739264571	0.44779528982529954	0.368146942571495	0.4016953143395338	0.5794906054279749	0.711433468765871	0.3198353753725342	0.39985934671035894	0.43433571510450497	0.5210778608486378	0.47997149957423146	0.3214484292465944	0.43280520194156974	0.38230539164174276	0.44354032341481914	0.46667141052781386	0.5317691819911223	0.6039024390243902	0.5416227789960804	0.42596660808435854	0.3254879540076548	0.563221027792344	0.4872535727779877	0.4506733584274362	0.5441034090330032	0.41773760255572495	0.47368421052631576	0.5964020106411123	0.5190201630787077	0.6009067439078144	0.46653342738459125
PFF_Colon_1946	0.42390426245669766	0.47485552482985877	0.3210352512485156	0.41335849375448874	0.3948454329276822	0.5294834722458468	0.5862712877203465	0.6363606198360819	0.42785346654556466	0.4718085106382979	0.38026505707912345	0.3528758605374195	0.427108860208027	0.4692939550628096	0.56634609934438	0.3055392173822787	0.42411576692072633	0.5828397930879377	0.503014115333964	0.5863983903420523	0.423132267081259	0.608286252354049	0.409898868561596	0.43593287562159155	0.30102803885451596	0.39718289058317485	0.0	0.5275657193154697	0.4309301045679692	0.49969181459566075	0.5951838000547296	0.5209111199182328	0.4949816620449056	0.4230163873715397	0.5978156876021137	0.31374729326388484	0.4193863047295226	0.4764374137900931	0.5409175895296994	0.39520440503249354	0.34587007666085173	0.405301884890636	0.35969861251493157	0.40766162988385213	0.45590736621745387	0.4439344044173901	0.5296002638988702	0.48523327604862837	0.46523381747964065	0.4621049220890159	0.45171707982715487	0.48153192853136767	0.3848174821500325	0.4558961820575512	0.42205487896306415	0.41930159552089064	0.5596760268059039	0.4346136295690211	0.5743773281717917	0.4023263708971358
PFF_Colon_21	0.3874263799479523	0.4495096739994699	0.4765500406834825	0.38333239420747167	0.6161905928037923	0.39312300602623185	0.5764165218853332	0.3698029908217291	0.33428229628844436	0.3211980340815212	0.48448601197801294	0.45279923439742975	0.3390840082809719	0.3794774612445245	0.2953651897777106	0.47150546008341554	0.5477432843163091	0.535897099356871	0.5213212098719614	0.542081848742879	0.6134551110228664	0.35125728426598546	0.32133809678467035	0.35686804929365795	0.487558271387174	0.3408931407675544	0.5275657193154697	0.0	0.3730378317334839	0.3638339524917917	0.4109649456315109	0.4257690220793856	0.45604238258877433	0.5501597641356528	0.6801342835267095	0.3552286864251738	0.4543274927166534	0.5560873362445414	0.6179565115735328	0.5964516180685657	0.42212616074287546	0.5683242861704452	0.5642741579644065	0.5277998537686366	0.6095613618887126	0.6179225662612515	0.6376063541445709	0.6501806720682575	0.5129678156285695	0.40278453038674034	0.6651398410483529	0.6370012624997495	0.5350555787455745	0.6574842037597404	0.5431	0.5172157021448807	0.6337564773942368	0.550417125767354	0.6417173252279635	0.6124338624338624
PFF_Colon_25	0.25682815227133354	0.5122931507608726	0.4005953356272871	0.1675888564041849	0.5887752882314553	0.25339262067038426	0.6004899333996785	0.3180726571067646	0.2443108078588592	0.27514632885833445	0.46614236020403954	0.3932462803334187	0.4102195895410758	0.38582532430019434	0.37922399134332974	0.3798099728327272	0.4539553162069718	0.5696801240805295	0.6023509348925026	0.5793241462343198	0.4403799291094373	0.36469544886523964	0.25477741733227927	0.282971171769272	0.41361812916766294	0.3111387490141358	0.4309301045679692	0.3730378317334839	0.0	0.43103875604951797	0.30723101327039887	0.5116575103845639	0.42909929350557213	0.5508887408742441	0.6823919098642444	0.26551909225948994	0.4438072433403173	0.5312590532475809	0.5741908676747741	0.4307420827889058	0.36123158149934004	0.44431819775841996	0.45966937652996465	0.42481927710843376	0.46693733112046854	0.4821460863275327	0.5299035635942221	0.4858123232404466	0.5042766202080821	0.41798370595398	0.48938469852543814	0.5488838815309547	0.4757352652708941	0.5167467280691307	0.4939960437968406	0.4978045431682549	0.5356653920596705	0.44795262626799087	0.5463362337629958	0.4819134799940942
PFF_Colon_27	0.4129317890624009	0.4552404550742593	0.4828821596872259	0.4057833270405041	0.5407061662538897	0.4255475217436865	0.4783648985643998	0.470046919933404	0.3594411044310844	0.41180278626547206	0.5206698220597927	0.44496774694956087	0.3824094604582409	0.40666980070373376	0.3974422287689662	0.42951479513222857	0.5358474927476171	0.5336759534757912	0.4761593729588504	0.5023785498053914	0.6129616493351646	0.3833523241885062	0.3940859656671464	0.3696153899307619	0.43749549159633555	0.3437838739264571	0.49969181459566075	0.3638339524917917	0.43103875604951797	0.0	0.47170760331964123	0.42136702830452016	0.44581867695449906	0.5437523016345146	0.5742049230351935	0.4014620198532585	0.4441321333711545	0.5785885300226736	0.6334744382937154	0.5862897319466823	0.44747286867118735	0.5662104650806773	0.5649964292238959	0.5523256659828613	0.6097101882282642	0.6225539273687085	0.6171024625869845	0.6401223776223777	0.4901684748511882	0.4434553695009092	0.6372454739306769	0.6414572864321608	0.5271339820146946	0.6079597701149425	0.5446603564320333	0.5582152262035092	0.6365644639116359	0.5843919883487866	0.6781996202071353	0.6143969690591454
PFF_Colon_28	0.42620215528597055	0.6013061175804023	0.5383780135287817	0.24040726486375164	0.6970095506497573	0.17758267940848937	0.5790801925950523	0.24982076711674034	0.3273942093541203	0.4230779077805371	0.6004789640185673	0.5642853857123142	0.5142066151828646	0.5048889264058302	0.3709588121801862	0.5147943675950624	0.6534108770826784	0.5895659126494986	0.6416629532438811	0.5229344779878676	0.7000551095488464	0.3685819776162455	0.3660022553858321	0.43485206373479335	0.5702950268529994	0.44779528982529954	0.5951838000547296	0.4109649456315109	0.30723101327039887	0.47170760331964123	0.0	0.45912594518391037	0.4823326354817573	0.5980918807005764	0.6740957154535829	0.4303308186495348	0.5648138704742478	0.6917014589294929	0.7544541106224519	0.6899005090236002	0.566836801087318	0.6312005316899281	0.6833025060154191	0.6625727213962508	0.7127775648019816	0.7720196395425424	0.717712076366059	0.7452029573372457	0.6185285280751287	0.5518933705213473	0.7550424738066719	0.7515635489912017	0.6287683514513056	0.7343718963707045	0.6197958051603424	0.6762077224136924	0.7398772081810991	0.7228859050846492	0.7532375920035138	0.7331949876287014
PFF_Colon_30	0.48973720787406666	0.47087260318492036	0.5164765274078785	0.47400253959767424	0.6423435361588425	0.4849214501001869	0.43462364069539783	0.4922528759034918	0.4639806196608441	0.4905857567060931	0.5719247525547592	0.4870409455466442	0.3816526291827908	0.4750760677660494	0.3668358552001532	0.41741162346989086	0.577965620426796	0.452662511552954	0.555597137109978	0.3569445525544226	0.6715346233418522	0.44041631876347115	0.43311394814051224	0.456898418886723	0.46669213139801374	0.368146942571495	0.5209111199182328	0.4257690220793856	0.5116575103845639	0.42136702830452016	0.45912594518391037	0.0	0.3428111587982833	0.561242939959364	0.6217682282493836	0.47996992428613894	0.5186706928699899	0.6026803140044238	0.7230181041268413	0.6491474227808633	0.4634868677421869	0.6067566729381603	0.5708341039393379	0.5960446521688748	0.659297789336801	0.6946106561561868	0.7111852635576897	0.6772758053593886	0.5300024795437639	0.4895221981353214	0.7260748959778086	0.6936927640913195	0.5804806991988347	0.6828568714977681	0.549852652259332	0.6285076719524477	0.7324381168095777	0.6820628316219415	0.7509075677185144	0.6719782181753259
PFF_Colon_32	0.44403391189780606	0.4898751442660791	0.3776343790759937	0.4655635194525558	0.6089799396150926	0.4653638834028778	0.39511788189961666	0.5058963710595945	0.39556121231405617	0.40693192643071735	0.48188286619462284	0.3425741858531825	0.3255724308071853	0.43457088698607754	0.38220506013434696	0.3597553158367063	0.5037311349721794	0.3878885764989731	0.5265046935394809	0.4577051295838262	0.5612686879977644	0.3992229155803744	0.446453645672797	0.4740995612235235	0.43562025400404547	0.4016953143395338	0.4949816620449056	0.45604238258877433	0.42909929350557213	0.44581867695449906	0.4823326354817573	0.3428111587982833	0.0	0.40500965893410823	0.5002626131553743	0.46011083309027834	0.42503318406581386	0.5121328697196124	0.5998397527614033	0.5215036528370649	0.38958804278147036	0.4766428152909217	0.48896699863307946	0.4436148128306435	0.5393776212913581	0.6003935278719629	0.5481169498996034	0.5398313184325693	0.4476308784383319	0.44402021857078816	0.6018804780876494	0.541642586527965	0.4302856864116031	0.5655043812604168	0.46312788200922245	0.5147543221886574	0.590476463505533	0.5283687943262412	0.610544061302682	0.5388726735150298
PFF_Colon_35	0.4801813586659724	0.6207997337246773	0.4138644516887718	0.5721678376370296	0.5518776431683042	0.5792220735961392	0.556785581693611	0.6340406183692028	0.54516066103726	0.5426852980063775	0.4486006539280679	0.43914701533193246	0.5172958302491981	0.5498309726560828	0.6153360735422032	0.4866481924675652	0.5288596603243519	0.5969659002404253	0.514282359650447	0.6322058982781649	0.5665210754605771	0.5848984845825288	0.5843646466297227	0.5714898504199588	0.4739472733838931	0.5794906054279749	0.4230163873715397	0.5501597641356528	0.5508887408742441	0.5437523016345146	0.5980918807005764	0.561242939959364	0.40500965893410823	0.0	0.47977459433770114	0.4938288276122829	0.5053699592089637	0.5755728099842805	0.662416435675852	0.5048401290701086	0.4949038701256801	0.5215231788079471	0.5626819247850169	0.4942528735632184	0.5974270755422588	0.6100984323733138	0.49851523949352555	0.5791101385849745	0.5593080093777294	0.5595348078908755	0.5780689635924701	0.5981664569476901	0.42464352667159005	0.5567544238239103	0.515769295136089	0.47650509599431146	0.6181760406736575	0.5369554859296265	0.63892072652742	0.5778379517779255
PFF_Colon_36	0.6528727770177839	0.7024989166546295	0.5967402434861759	0.662216656230432	0.6292044645696718	0.6874047388111404	0.5905819749643378	0.6898991506663001	0.6347347761652359	0.5874388071600294	0.6240205137020642	0.5755884710142777	0.60220873482668	0.6601583833970508	0.6941035521160509	0.6361617525695851	0.6391967285386357	0.6791703513144144	0.5900369709331974	0.7089120073796956	0.6774603174603174	0.6502230862833406	0.6822350302376423	0.6466937216519456	0.5967826639763398	0.711433468765871	0.5978156876021137	0.6801342835267095	0.6823919098642444	0.5742049230351935	0.6740957154535829	0.6217682282493836	0.5002626131553743	0.47977459433770114	0.0	0.6354308367989429	0.5872011513504796	0.6392787996127783	0.6773653103330592	0.6097205278140031	0.624267406971201	0.6168799824471586	0.6697442059000221	0.6136312973695943	0.6103910949802095	0.6759805698542739	0.5867050789586001	0.5779194509158377	0.652045501067345	0.6545603815630009	0.6759365724523357	0.673365893504416	0.5982595689713781	0.6118277053535784	0.6120647091284017	0.5850616532412192	0.5988167416389595	0.6123604818211957	0.6343830051491707	0.6398173008672037
PFF_Colon_37	0.25044664017209317	0.4140926779534456	0.3901387141018934	0.26961462265914105	0.4676399759181216	0.401223118953331	0.609235668789809	0.4185150024452691	0.309396080097732	0.3168748760658338	0.4322946337017204	0.392361367223804	0.38741315261824455	0.35238767668264337	0.39335745878568557	0.34166492677543475	0.45287807825955584	0.5754584371605648	0.5391459919887273	0.5775598832869648	0.4649184466855069	0.4124829638694963	0.2499753002780483	0.29115827518434	0.38010361839844986	0.3198353753725342	0.31374729326388484	0.3552286864251738	0.26551909225948994	0.4014620198532585	0.4303308186495348	0.47996992428613894	0.46011083309027834	0.4938288276122829	0.6354308367989429	0.0	0.4041229477842242	0.5217750785466244	0.5745467998520163	0.42466746604946876	0.35023908770266693	0.46154069851978946	0.4432873097403515	0.41935305118791993	0.4759915899534038	0.43814685617089977	0.5156646729488256	0.4858514120845586	0.47336598694824356	0.4141757187670132	0.4463252795766126	0.5445818968431014	0.4434648565324391	0.4896785851174506	0.4839110161539461	0.47318638628494214	0.5302917888028024	0.4362714797873656	0.5396574134846789	0.46322165146055355
PFF_Baseline_11	0.40927708734465257	0.4395575814819378	0.3500505833951575	0.41943040168274115	0.5254674034414636	0.5166927052037015	0.59075120065243	0.5781507074695623	0.4575087015065674	0.4264583481962379	0.38696183620806734	0.38439066867038385	0.381204705465602	0.486472107236936	0.5601091646465108	0.3843162854061418	0.4475030170679846	0.5767820897331031	0.5198197521592189	0.605913857798018	0.4822969517114998	0.5207912904938927	0.43782400861778764	0.43964657620700537	0.3944421837466035	0.39985934671035894	0.4193863047295226	0.4543274927166534	0.4438072433403173	0.4441321333711545	0.5648138704742478	0.5186706928699899	0.42503318406581386	0.5053699592089637	0.5872011513504796	0.4041229477842242	0.0	0.3621505683849289	0.41701080748616115	0.3545304514480409	0.2509947434959079	0.27946473098021835	0.4086199442431832	0.34186960144975465	0.4012681895780831	0.4499917568830027	0.4013922065140502	0.42936985140253753	0.3896727917249401	0.27365938430983117	0.47856061666051875	0.502796152494168	0.33235963188915313	0.41207857086809824	0.32935268624888214	0.2938221864088101	0.38872604547418577	0.3591287804238011	0.41558489589112024	0.42723921374346124
PFF_Baseline_12	0.5377074965592787	0.5307697561641964	0.4061965597022432	0.5045097132284921	0.5139889822089768	0.5901689439909198	0.5880908651522475	0.6904888189299707	0.5268475705634176	0.5243704480484966	0.4337261798075785	0.44420933841162363	0.4117757500657129	0.5003675648032729	0.6135812133072407	0.4539023562407331	0.3823822915721673	0.5128568378971065	0.4487578235994317	0.6861696572180561	0.4888290070607497	0.5878417254360441	0.5162607066381156	0.5426347009391992	0.4819749724437528	0.43433571510450497	0.4764374137900931	0.5560873362445414	0.5312590532475809	0.5785885300226736	0.6917014589294929	0.6026803140044238	0.5121328697196124	0.5755728099842805	0.6392787996127783	0.5217750785466244	0.3621505683849289	0.0	0.25423350744465306	0.3159430804491566	0.28099446056449484	0.2453248756477582	0.2841712938312923	0.2743249877270496	0.2744069996796871	0.3685311926448138	0.4586413658583572	0.3770260747004933	0.3684520509977827	0.3546033812111214	0.41083458083832336	0.35168513628708653	0.33529477249956263	0.37131516530325764	0.24400302426283593	0.32027146454119493	0.3886593011160777	0.3525904805106438	0.39022633127213785	0.279571481344662
PFF_Baseline_13	0.596302313210748	0.5979267328472283	0.45614428332499957	0.563337528688828	0.5363764986223843	0.6572936545801527	0.6502116782490615	0.7558364731152505	0.6103476927010099	0.5778353245836031	0.4606206080846031	0.4684633964731308	0.46513475287233835	0.5498727944193681	0.6974378677883157	0.5212957850174857	0.40594022369356225	0.591299117882919	0.5025873862442255	0.7906715126341295	0.5228568921646047	0.638809097360684	0.5625096770863798	0.585936880815382	0.5533201205802508	0.5210778608486378	0.5409175895296994	0.6179565115735328	0.5741908676747741	0.6334744382937154	0.7544541106224519	0.7230181041268413	0.5998397527614033	0.662416435675852	0.6773653103330592	0.5745467998520163	0.41701080748616115	0.25423350744465306	0.0	0.3274348282992644	0.382141101903164	0.34187332738626225	0.3194997938711007	0.3301828088999512	0.3553790663799681	0.3857369814651368	0.5010625882931024	0.39000808516372454	0.4877583409119278	0.4550308900686101	0.4366747227068295	0.30179986221150534	0.42600032663726933	0.3961676170269195	0.3577024422162095	0.388121120674874	0.3502079346121192	0.3632172045874461	0.36527185706151216	0.31992151035415595
