	PFF_Colon_1937	PFF_Colon_12	PFF_Colon_1910	PFF_Colon_1945	PFF_Colon_1914	PFF_Colon_1921	PFF_Colon_21	PFF_Colon_11	PFF_Colon_25	PFF_Colon_17	PFF_Colon_32	PFF_Colon_28	PFF_Colon_1941	PFF_Colon_18	PFF_Colon_14	PFF_Colon_36	PFF_Colon_30	PFF_Colon_15	PFF_Colon_1907	PFF_Colon_27	PFF_Colon_1938	PFF_Colon_19	PFF_Colon_1913	PFF_Colon_1906	PFF_Colon_16	PFF_Colon_1904	PFF_Colon_37	PFF_Colon_1908	PFF_Colon_35	PFF_Colon_1920	PFF_Colon_1944	PFF_Colon_1943	PFF_Colon_1942	PFF_Colon_13	PFF_Colon_1917	PFF_Colon_1946
PFF_Colon_1937	0.0	4.000236521562064	2.3042885150069092	0.5880267535316378	1.011843229546219	2.661933782591259	1.9068488121357394	1.0203363911642342	1.255490381751995	1.994028505297162	0.6343739697218258	1.120551641729487	2.6606068208720726	2.3089657216079886	1.6798620615361533	1.003083958266302	0.5289337213931674	3.1057317055491604	0.49625407706859553	1.9454010364958643	1.33999617576808	0.34298566833662014	0.2367715127935232	1.7901591864200366	1.515442119514311	1.1391939422581947	2.5514046061536035	1.3482009296387878	0.568535145395326	1.92508238752296	1.2003144342318068	0.4894391382267215	1.2490620255439366	1.6316233745247153	1.9316206056232053	1.807074025158145
PFF_Colon_12	4.000236521562064	0.0	2.9991104389518566	3.6364114161312977	3.3097496808479914	2.5053351573735463	2.277697421832225	3.253745072430956	3.836694275537635	4.9176715321424735	4.607822280675535	3.4870556543926865	3.549024475247282	1.8462351971575	3.055278952248873	4.3719252024136095	3.55368155774793	0.9717435476665456	4.308222017794859	2.4922874204515924	2.7625479707043605	3.8926787910939584	3.9961256137278167	2.247668500264779	4.0347076733543785	3.792467051013847	1.49333159621651	3.2123312516525857	4.102379413999877	4.430109714487143	3.382187821578565	3.627673030988264	2.946273511499606	2.9147068505541904	3.3796643237334347	3.2759567017226554
PFF_Colon_1910	2.3042885150069092	2.9991104389518566	0.0	2.3656451668280973	2.4163219923667514	0.5770105295417729	1.1867924589624477	2.4116363724769156	3.1303077244884827	2.0977914394141233	2.641872508848547	2.7814507068534424	0.6630818909397108	1.3547169890709383	2.894177150014876	1.9512086370639377	2.200327527800342	2.538719727664203	2.2734494388211277	0.779770700304002	2.0742240491310797	2.4362043092217904	2.2541415411114527	1.9460953503263216	3.444802097270342	1.3457876317432245	2.0511532349132677	0.9594779362145475	2.738956624618923	1.5525214275344847	2.7338898880876847	1.8752341091171925	2.2641487021531628	2.7073102759063725	0.5084378376560562	3.1465450139187086
PFF_Colon_1945	0.5880267535316378	3.6364114161312977	2.3656451668280973	0.0	0.43577850538334634	2.6337343566255433	1.6847196104330637	0.47918263226390845	0.8375271949091945	2.4860847267397244	1.1318419358320193	0.6518436633901079	2.8367929030425323	2.07986709043769	1.1322402039780008	1.484830525750506	0.18596759576852864	2.7003165465595953	0.9886977957938529	1.8586613382249606	0.8802669187539551	0.29564594600668836	0.5593685936943376	1.3887568291410797	1.1441744215272003	1.4136368422007044	2.1623560245382456	1.4480723742648574	0.4793205688948941	2.3285480066456903	0.6588521292179202	0.5912235442542884	0.7362280532134698	1.0804155407951335	2.0886042754232896	1.2480319732437877
PFF_Colon_1914	1.011843229546219	3.3097496808479914	2.4163219923667514	0.43577850538334634	0.0	2.598855176545497	1.5408954113656317	0.15267050701993026	0.7590070605341843	2.8444445708417434	1.5661747369644883	0.483582127456734	2.9567672543724783	1.89493864504282	0.7374750020735684	1.8632625946312193	0.5061697429713692	2.3535930348541627	1.409052220789059	1.8100091712620237	0.5680325291571053	0.7269235184975872	0.9807013771392494	1.0855142611523232	1.0682232278600434	1.6777644826492508	1.8437485052911131	1.576914927084807	0.8313812084834107	2.6292782393460343	0.3597254727057592	0.8973614545542654	0.3686089519587944	0.6610022954319024	2.223222313522259	0.8799916174242546
PFF_Colon_1921	2.661933782591259	2.5053351573735463	0.5770105295417729	2.6337343566255433	2.598855176545497	0.0	1.1373186609833963	2.577447315611531	3.321996503418339	2.649308151868802	3.0791736987451443	2.944304278344289	1.0443213229581	1.0850834431238021	2.9499114618312547	2.457654954900039	2.4719411443169452	2.1765415508550783	2.713536478631076	0.7946104937878259	2.1571747582309406	2.7517362017321862	2.6273460559838204	1.8911143211447945	3.6289913332124804	1.839370691956619	1.7842980764151712	1.3409202776867726	3.05373340762127	2.1117504387642456	2.884843159780153	2.221866159350809	2.3737683625548276	2.75571049642961	1.0656998133220021	3.2201143803250067
PFF_Colon_21	1.9068488121357394	2.277697421832225	1.1867924589624477	1.6847196104330637	1.5408954113656317	1.1373186609833963	0.0	1.5205440815150395	2.270592711766362	2.7305661263054812	2.445758965910807	1.8956042823790153	1.8432672244606974	0.5028728552520263	1.8273873480179494	2.1162949340261155	1.5529474462810346	1.54782804065933	2.1056808788216697	0.45377031441949545	1.0495850696513762	1.879916040980575	1.8643579872234515	0.7878047841993845	2.56950009762698	1.526011349642852	0.9683569335638931	0.9826302247477054	2.152628248469539	2.27308654242435	1.8055969216551677	1.4589749387364708	1.2754675977454712	1.6295057569814195	1.321260315461774	2.0895562165257027
PFF_Colon_11	1.0203363911642342	3.253745072430956	2.4116363724769156	0.47918263226390845	0.15267050701993026	2.577447315611531	1.5205440815150395	0.0	0.7514866695951238	2.861438906927148	1.601677120907884	0.4080470180466803	2.9540170877520686	1.8476916702074444	0.689095691705082	1.8906373511132117	0.5195698426658065	2.299513367671123	1.4483643010543834	1.784009781290932	0.5247868258946685	0.7565910100539516	1.0228386220066623	1.0302703686045185	1.057629851676757	1.7034048461843725	1.8025672851624377	1.5700068616859464	0.8740938332106625	2.645929865753011	0.3250686754397105	0.9220697480368952	0.31625124862417375	0.6134267888120739	2.2265303604018443	0.8740740076853952
PFF_Colon_25	1.255490381751995	3.836694275537635	3.1303077244884827	0.8375271949091945	0.7590070605341843	3.321996503418339	2.270592711766362	0.7514866695951238	0.0	3.247651854299595	1.6615172908414069	0.41205773977304944	3.636724147763063	2.576027687117679	0.83253165700036	2.2444783133228317	0.9880674337792443	2.8710169074226477	1.6774613528848417	2.5278144687916764	1.245479942325303	0.9479050683146225	1.2917616377522851	1.710862694910847	0.3168307942900877	2.2466880747844966	2.446122057670772	2.2383007057554196	0.8009288745418266	3.14008862346321	0.4865329924360952	1.4215470435387338	1.015919680808386	0.9431713725340467	2.8960570482158037	0.7839131072656756
PFF_Colon_17	1.994028505297162	4.9176715321424735	2.0977914394141233	2.4860847267397244	2.8444445708417434	2.649308151868802	2.7305661263054812	2.861438906927148	3.247651854299595	0.0	1.7749086292491554	3.0733409940052776	1.8863468687395595	3.085771687609932	3.546963648937497	1.0158248465437412	2.362752794601205	4.251603882028098	1.6138271946454514	2.4329501003284677	2.9175181117623694	2.305981252444923	1.9776179825407139	3.1542712418561085	3.5051051742689703	1.2948777150663873	3.6804969729882804	1.7561527441235802	2.5035526450595005	0.5556599541900681	3.1240026176376534	1.9481088148632382	2.95758005457397	3.439474217519252	1.615613070034238	3.718275004109958
PFF_Colon_32	0.6343739697218258	4.607822280675535	2.641872508848547	1.1318419358320193	1.5661747369644883	3.0791736987451443	2.445758965910807	1.601677120907884	1.6615172908414069	1.7749086292491554	0.0	1.6490236970751193	2.881449220095887	2.8731499079949248	2.2320041772457273	0.8706960818850698	1.1246469052332615	3.7207570487335624	0.37783023401419036	2.4314594919913897	1.9472112917801403	0.8475872478223688	0.6363509493359417	2.4046311444258657	1.8598431720547415	1.3216885873176387	3.152517420636975	1.7390958728712302	0.8746683367001111	1.8688936031376495	1.7310201487154708	0.9946976881299543	1.847988927191441	2.2041877022527148	2.197683642819799	2.3051407760363345
PFF_Colon_28	1.120551641729487	3.4870556543926865	2.7814507068534424	0.6518436633901079	0.483582127456734	2.944304278344289	1.8956042823790153	0.4080470180466803	0.41205773977304944	3.0733409940052776	1.6490236970751193	0.0	3.3056240872407137	2.1817138628137074	0.6355662542579241	2.08969060669337	0.7468673589988083	2.5288058520162857	1.5853949348841694	2.1500106149179556	0.8794711456388454	0.8388106550821611	1.1731623151977353	1.3339019637070522	0.6924643241113303	2.003716858281354	2.088728379710382	1.912171765375532	0.8352536437230678	2.9144968979324264	0.21986228997628476	1.1888654848767575	0.6602906774530435	0.6818850090488946	2.577453875593661	0.7530885782884407
PFF_Colon_1941	2.6606068208720726	3.549024475247282	0.6630818909397108	2.8367929030425323	2.9567672543724783	1.0443213229581	1.8432672244606974	2.9540170877520686	3.636724147763063	1.8863468687395595	2.881449220095887	3.3056240872407137	0.0	1.988006145552698	3.488414644970841	2.07509798264238	2.6677689849544572	3.1677935894370965	2.5340335349179206	1.4196658118175385	2.672275267369906	2.8524331227976596	2.6178539898072355	2.584826685849247	3.9493171987461677	1.5889921649868017	2.703768246470125	1.3988982404016745	3.1509256614047576	1.357813276356567	3.2790829098565046	2.287835967981955	2.8452610739824222	3.309297294383598	0.7509452407521259	3.7371202887253046
PFF_Colon_18	2.3089657216079886	1.8462351971575	1.3547169890709383	2.07986709043769	1.89493864504282	1.0850834431238021	0.5028728552520263	1.8476916702074444	2.576027687117679	3.085771687609932	2.8731499079949248	2.1817138628137074	1.988006145552698	0.0	2.0338982491672937	2.5376629831237647	1.9484522911667803	1.2167661685115523	2.544274393433491	0.6723698437694198	1.3490310370769876	2.282898993444384	2.2974014656894934	0.9267616837505968	2.8561241847446364	1.9534980760252931	0.7561752010932972	1.3665994175032916	2.5510442540575315	2.615679763416153	2.1032688802704658	1.893956161800617	1.5777407381299624	1.8426180523799196	1.6106969179372863	2.316593133136752
PFF_Colon_14	1.6798620615361533	3.055278952248873	2.894177150014876	1.1322402039780008	0.7374750020735684	2.9499114618312547	1.8273873480179494	0.689095691705082	0.83253165700036	3.546963648937497	2.2320041772457273	0.6355662542579241	3.488414644970841	2.0338982491672937	0.0	2.579637344377178	1.2049328193310314	2.0896019838471647	2.119356996189176	2.1822204329906105	0.8206718019719015	1.3907192940402537	1.690925012556018	1.1088516127842887	0.9942982161272955	2.3659953477684756	1.7293887312226537	2.1542794608484757	1.4087951317141991	3.3141537083844885	0.5050008774360659	1.608339895078643	0.6545790492790508	0.20199915838939267	2.7934137008991047	0.32097494094932155
PFF_Colon_36	1.003083958266302	4.3719252024136095	1.9512086370639377	1.484830525750506	1.8632625946312193	2.457654954900039	2.1162949340261155	1.8906373511132117	2.2444783133228317	1.0158248465437412	0.8706960818850698	2.08969060669337	2.07509798264238	2.5376629831237647	2.579637344377178	0.0	1.377996997135563	3.5834371080723866	0.6165193132977317	1.9601739113653653	2.02454262577328	1.2981927663356048	0.9634179895537455	2.3558360215924163	2.50626784213723	0.6501256749655684	2.9935346155875164	1.201117099382289	1.4978553623050583	1.0025589744543968	2.1346779799708875	0.9856446808417781	2.0243587727693977	2.4872652064496745	1.4600190078153885	2.7275982200406212
PFF_Colon_30	0.5289337213931674	3.55368155774793	2.200327527800342	0.18596759576852864	0.5061697429713692	2.4719411443169452	1.5529474462810346	0.5195698426658065	0.9880674337792443	2.362752794601205	1.1246469052332615	0.7468673589988083	2.6677689849544572	1.9484522911667803	1.2049328193310314	1.377996997135563	0.0	2.6330599780745825	0.9356813202699606	1.6999097819486155	0.8296018597451905	0.3420380286715677	0.5197608511565621	1.312790089646959	1.2964256360751234	1.2677644965808494	2.08511811956811	1.2750762595885654	0.6063559738564459	2.1855986368014113	0.7625375513094961	0.44474566619420997	0.7265066802265527	1.1304560222471085	1.9220189219403019	1.3583841842273467
PFF_Colon_15	3.1057317055491604	0.9717435476665456	2.538719727664203	2.7003165465595953	2.3535930348541627	2.1765415508550783	1.54782804065933	2.299513367671123	2.8710169074226477	4.251603882028098	3.7207570487335624	2.5288058520162857	3.1677935894370965	1.2167661685115523	2.0896019838471647	3.5834371080723866	2.6330599780745825	0.0	3.4413196788901437	1.8745028932059065	1.8207982130015636	2.9672327905617712	3.0986231274629454	1.3210040914280283	3.0723109307584933	3.044998137553699	0.6118997518026329	2.4996682136024573	3.1592192439554445	3.802709876408231	2.415898723274276	2.7555522499687886	1.9919730040999932	1.9448486263848783	2.8133440615047753	2.3140574468169777
PFF_Colon_1907	0.49625407706859553	4.308222017794859	2.2734494388211277	0.9886977957938529	1.409052220789059	2.713536478631076	2.1056808788216697	1.4483643010543834	1.6774613528848417	1.6138271946454514	0.37783023401419036	1.5853949348841694	2.5340335349179206	2.544274393433491	2.119356996189176	0.6165193132977317	0.9356813202699606	3.4413196788901437	0.0	2.076355080079028	1.712323096188845	0.7518097260969218	0.4298305897299861	2.1392378335654962	1.923252083120754	0.9571833006385686	2.8593670795046346	1.3767092954681304	0.8994890565251143	1.6074225003260436	1.6385679581827899	0.6860778569637822	1.6491360549139953	2.059030571746419	1.8359126136177708	2.22609662198792
PFF_Colon_27	1.9454010364958643	2.4922874204515924	0.779770700304002	1.8586613382249606	1.8100091712620237	0.7946104937878259	0.45377031441949545	1.784009781290932	2.5278144687916764	2.4329501003284677	2.4314594919913897	2.1500106149179556	1.4196658118175385	0.6723698437694198	2.1822204329906105	1.9601739113653653	1.6999097819486155	1.8745028932059065	2.076355080079028	0.0	1.3778200325362364	1.9976349765647425	1.9172717774059203	1.1808002562461977	2.8344168452027887	1.3467700025312526	1.3467682204275184	0.7595081543102449	2.2947847695768413	1.9491695996805167	2.092506164142948	1.5021545919887518	1.5882192575013034	1.9919973872522156	0.9442097792874173	2.453069970377609
PFF_Colon_1938	1.33999617576808	2.7625479707043605	2.0742240491310797	0.8802669187539551	0.5680325291571053	2.1571747582309406	1.0495850696513762	0.5247868258946685	1.245479942325303	2.9175181117623694	1.9472112917801403	0.8794711456388454	2.672275267369906	1.3490310370769876	0.8206718019719015	2.02454262577328	0.8296018597451905	1.8207982130015636	1.712323096188845	1.3778200325362364	0.0	1.154799508076856	1.3214939973829603	0.5213688403795762	1.5326610673941277	1.6697513269160753	1.2923234475753809	1.369932255581265	1.3438693568100324	2.610113195763761	0.7659650206151312	1.058350706899657	0.23116157697407952	0.6372750449735362	1.9877436665142731	1.0804691444969208
PFF_Colon_19	0.34298566833662014	3.8926787910939584	2.4362043092217904	0.29564594600668836	0.7269235184975872	2.7517362017321862	1.879916040980575	0.7565910100539516	0.9479050683146225	2.305981252444923	0.8475872478223688	0.8388106550821611	2.8524331227976596	2.282898993444384	1.3907192940402537	1.2981927663356048	0.3420380286715677	2.9672327905617712	0.7518097260969218	1.9976349765647425	1.154799508076856	0.0	0.3488250566840464	1.64915703221594	1.222308237603446	1.351555015984547	2.4241784103911694	1.4896633521938822	0.30963839592823195	2.2073108075912655	0.8968279349437255	0.5690079969665829	1.021604744934214	1.3566693157825322	2.1072886228344365	1.489083336319648
PFF_Colon_1913	0.2367715127935232	3.9961256137278167	2.2541415411114527	0.5593685936943376	0.9807013771392494	2.6273460559838204	1.8643579872234515	1.0228386220066623	1.2917616377522851	1.9776179825407139	0.6363509493359417	1.1731623151977353	2.6178539898072355	2.2974014656894934	1.690925012556018	0.9634179895537455	0.5197608511565621	3.0986231274629454	0.4298305897299861	1.9172717774059203	1.3214939973829603	0.3488250566840464	0.0	1.781465134755008	1.5616397026465556	1.0632815493479744	2.5279052204545573	1.3142416900619311	0.5693989300444635	1.8869086609055177	1.2128036555672543	0.41566385067734646	1.2362981491232057	1.6318504723462	1.8801220750065286	1.7999794879155449
PFF_Colon_1906	1.7901591864200366	2.247668500264779	1.9460953503263216	1.3887568291410797	1.0855142611523232	1.8911143211447945	0.7878047841993845	1.0302703686045185	1.710862694910847	3.1542712418561085	2.4046311444258657	1.3339019637070522	2.584826685849247	0.9267616837505968	1.1088516127842887	2.3558360215924163	1.312790089646959	1.3210040914280283	2.1392378335654962	1.1808002562461977	0.5213688403795762	1.64915703221594	1.781465134755008	0.0	1.9736977126473612	1.9018550558289007	0.7886020399134404	1.4574291137457511	1.8565217021882479	2.782239112370502	1.2292643891452013	1.4575719228372195	0.7261624691578328	0.9163630081118019	1.987700285717408	1.3903315683087394
PFF_Colon_16	1.515442119514311	4.0347076733543785	3.444802097270342	1.1441744215272003	1.0682232278600434	3.6289913332124804	2.56950009762698	1.057629851676757	0.3168307942900877	3.5051051742689703	1.8598431720547415	0.6924643241113303	3.9493171987461677	2.8561241847446364	0.9942982161272955	2.50626784213723	1.2964256360751234	3.0723109307584933	1.923252083120754	2.8344168452027887	1.5326610673941277	1.222308237603446	1.5616397026465556	1.9736977126473612	0.0	2.5469476575268106	2.68442468625044	2.550484059797076	1.0302413137093573	3.42427429721937	0.7684564231315641	1.7240566679390814	1.3031281826434025	1.1455252931417474	3.2090871963979093	0.8741792667578302
PFF_Colon_1904	1.1391939422581947	3.792467051013847	1.3457876317432245	1.4136368422007044	1.6777644826492508	1.839370691956619	1.526011349642852	1.7034048461843725	2.2466880747844966	1.2948777150663873	1.3216885873176387	2.003716858281354	1.5889921649868017	1.9534980760252931	2.3659953477684756	0.6501256749655684	1.2677644965808494	3.044998137553699	0.9571833006385686	1.3467700025312526	1.6697513269160753	1.351555015984547	1.0632815493479744	1.9018550558289007	2.5469476575268106	0.0	2.4507133030502115	0.6051919717187941	1.6246284184490554	0.9664258467098449	2.0017654745693103	0.8258005919606489	1.736938979643707	2.2317617786552555	0.8872368632200612	2.5532176246486062
PFF_Colon_37	2.5514046061536035	1.49333159621651	2.0511532349132677	2.1623560245382456	1.8437485052911131	1.7842980764151712	0.9683569335638931	1.8025672851624377	2.446122057670772	3.6804969729882804	3.152517420636975	2.088728379710382	2.703768246470125	0.7561752010932972	1.7293887312226537	2.9935346155875164	2.08511811956811	0.6118997518026329	2.8593670795046346	1.3467682204275184	1.2923234475753809	2.4241784103911694	2.5279052204545573	0.7886020399134404	2.68442468625044	2.4507133030502115	0.0	1.9243587716166142	2.6337598553714785	3.2371001392668197	1.967720880309598	2.1739221736803933	1.4890379692255709	1.5527179889394052	2.273422317739525	1.9734534599691045
PFF_Colon_1908	1.3482009296387878	3.2123312516525857	0.9594779362145475	1.4480723742648574	1.576914927084807	1.3409202776867726	0.9826302247477054	1.5700068616859464	2.2383007057554196	1.7561527441235802	1.7390958728712302	1.912171765375532	1.3988982404016745	1.3665994175032916	2.1542794608484757	1.201117099382289	1.2750762595885654	2.4996682136024573	1.3767092954681304	0.7595081543102449	1.369932255581265	1.4896633521938822	1.3142416900619311	1.4574291137457511	2.550484059797076	0.6051919717187941	1.9243587716166142	0.0	1.7957829133072987	1.3340373642224823	1.8938069741582604	0.9321857100704232	1.504324797258447	1.992474093600995	0.6680707762896866	2.392931144479182
PFF_Colon_35	0.568535145395326	4.102379413999877	2.738956624618923	0.4793205688948941	0.8313812084834107	3.05373340762127	2.152628248469539	0.8740938332106625	0.8009288745418266	2.5035526450595005	0.8746683367001111	0.8352536437230678	3.1509256614047576	2.5510442540575315	1.4087951317141991	1.4978553623050583	0.6063559738564459	3.1592192439554445	0.8994890565251143	2.2947847695768413	1.3438693568100324	0.30963839592823195	0.5693989300444635	1.8565217021882479	1.0302413137093573	1.6246284184490554	2.6337598553714785	1.7957829133072987	0.0	2.4499952605213844	0.9051995516601775	0.8682361352994522	1.1732619253334946	1.415529958562266	2.405590767764681	1.4452406626289296
PFF_Colon_1920	1.92508238752296	4.430109714487143	1.5525214275344847	2.3285480066456903	2.6292782393460343	2.1117504387642456	2.27308654242435	2.645929865753011	3.14008862346321	0.5556599541900681	1.8688936031376495	2.9144968979324264	1.357813276356567	2.615679763416153	3.3141537083844885	1.0025589744543968	2.1855986368014113	3.802709876408231	1.6074225003260436	1.9491695996805167	2.610113195763761	2.2073108075912655	1.8869086609055177	2.782239112370502	3.42427429721937	0.9664258467098449	3.2371001392668197	1.3340373642224823	2.4499952605213844	0.0	2.9379565087042305	1.746839217701946	2.6870632393862404	3.182604758092293	1.079604391574927	3.507486895692576
PFF_Colon_1944	1.2003144342318068	3.382187821578565	2.7338898880876847	0.6588521292179202	0.3597254727057592	2.884843159780153	1.8055969216551677	0.3250686754397105	0.4865329924360952	3.1240026176376534	1.7310201487154708	0.21986228997628476	3.2790829098565046	2.1032688802704658	0.5050008774360659	2.1346779799708875	0.7625375513094961	2.415898723274276	1.6385679581827899	2.092506164142948	0.7659650206151312	0.8968279349437255	1.2128036555672543	1.2292643891452013	0.7684564231315641	2.0017654745693103	1.967720880309598	1.8938069741582604	0.9051995516601775	2.9379565087042305	0.0	1.1968002215895812	0.535429277459667	0.5288262195875625	2.550759334885919	0.614634458340721
PFF_Colon_1943	0.4894391382267215	3.627673030988264	1.8752341091171925	0.5912235442542884	0.8973614545542654	2.221866159350809	1.4589749387364708	0.9220697480368952	1.4215470435387338	1.9481088148632382	0.9946976881299543	1.1888654848767575	2.287835967981955	1.893956161800617	1.608339895078643	0.9856446808417781	0.44474566619420997	2.7555522499687886	0.6860778569637822	1.5021545919887518	1.058350706899657	0.5690079969665829	0.41566385067734646	1.4575719228372195	1.7240566679390814	0.8258005919606489	2.1739221736803933	0.9321857100704232	0.8682361352994522	1.746839217701946	1.1968002215895812	0.0	1.0401504947465865	1.5050908866140968	1.5403903874268796	1.775065509444524
PFF_Colon_1942	1.2490620255439366	2.946273511499606	2.2641487021531628	0.7362280532134698	0.3686089519587944	2.3737683625548276	1.2754675977454712	0.31625124862417375	1.015919680808386	2.95758005457397	1.847988927191441	0.6602906774530435	2.8452610739824222	1.5777407381299624	0.6545790492790508	2.0243587727693977	0.7265066802265527	1.9919730040999932	1.6491360549139953	1.5882192575013034	0.23116157697407952	1.021604744934214	1.2362981491232057	0.7261624691578328	1.3031281826434025	1.736938979643707	1.4890379692255709	1.504324797258447	1.1732619253334946	2.6870632393862404	0.535429277459667	1.0401504947465865	0.0	0.4976745863669063	2.1416813102997896	0.8977204323730907
PFF_Colon_13	1.6316233745247153	2.9147068505541904	2.7073102759063725	1.0804155407951335	0.6610022954319024	2.75571049642961	1.6295057569814195	0.6134267888120739	0.9431713725340467	3.439474217519252	2.2041877022527148	0.6818850090488946	3.309297294383598	1.8426180523799196	0.20199915838939267	2.4872652064496745	1.1304560222471085	1.9448486263848783	2.059030571746419	1.9919973872522156	0.6372750449735362	1.3566693157825322	1.6318504723462	0.9163630081118019	1.1455252931417474	2.2317617786552555	1.5527179889394052	1.992474093600995	1.415529958562266	3.182604758092293	0.5288262195875625	1.5050908866140968	0.4976745863669063	0.0	2.621751307787222	0.48210559266991954
PFF_Colon_1917	1.9316206056232053	3.3796643237334347	0.5084378376560562	2.0886042754232896	2.223222313522259	1.0656998133220021	1.321260315461774	2.2265303604018443	2.8960570482158037	1.615613070034238	2.197683642819799	2.577453875593661	0.7509452407521259	1.6106969179372863	2.7934137008991047	1.4600190078153885	1.9220189219403019	2.8133440615047753	1.8359126136177708	0.9442097792874173	1.9877436665142731	2.1072886228344365	1.8801220750065286	1.987700285717408	3.2090871963979093	0.8872368632200612	2.273422317739525	0.6680707762896866	2.405590767764681	1.079604391574927	2.550759334885919	1.5403903874268796	2.1416813102997896	2.621751307787222	0.0	3.029942693363488
PFF_Colon_1946	1.807074025158145	3.2759567017226554	3.1465450139187086	1.2480319732437877	0.8799916174242546	3.2201143803250067	2.0895562165257027	0.8740740076853952	0.7839131072656756	3.718275004109958	2.3051407760363345	0.7530885782884407	3.7371202887253046	2.316593133136752	0.32097494094932155	2.7275982200406212	1.3583841842273467	2.3140574468169777	2.22609662198792	2.453069970377609	1.0804691444969208	1.489083336319648	1.7999794879155449	1.3903315683087394	0.8741792667578302	2.5532176246486062	1.9734534599691045	2.392931144479182	1.4452406626289296	3.507486895692576	0.614634458340721	1.775065509444524	0.8977204323730907	0.48210559266991954	3.029942693363488	0.0
